latitude,longitude,pass_type,brightness_temp_19v
35.25,-13.0,ascending,187.44
35.25,-12.75,ascending,187.28667
35.25,-12.5,ascending,187.075
35.25,-12.25,ascending,187.01
35.25,-12.0,ascending,186.95499
35.25,-11.75,ascending,187.01666
35.25,-11.5,ascending,187.035
35.25,-11.25,ascending,187.055
35.25,-11.0,ascending,187.00667
35.25,-10.75,ascending,187.025
35.25,-10.5,ascending,187.06999
35.25,-10.25,ascending,187.19499
35.25,-10.0,ascending,187.29668
35.25,-9.75,ascending,187.69
35.25,-9.5,ascending,187.96
35.25,-9.25,ascending,188.18333
35.25,-9.0,ascending,188.2
35.25,-8.75,ascending,188.1
35.25,-8.5,ascending,188.01332
35.25,-8.25,ascending,187.70999
35.25,-8.0,ascending,187.27667
35.25,-7.75,ascending,186.795
35.25,-7.5,ascending,186.48
35.25,-7.25,ascending,186.21
35.25,-7.0,ascending,185.93
35.25,-6.75,ascending,185.91
35.25,-6.5,ascending,187.61665
35.25,-6.25,ascending,201.27
35.25,-6.0,ascending,243.56
35.25,-5.75,ascending,276.93332
35.25,-5.5,ascending,272.55002
35.25,-5.25,ascending,249.57666
35.25,-5.0,ascending,226.87666
35.25,-4.75,ascending,209.73665
35.25,-4.5,ascending,203.88
35.25,-4.25,ascending,199.23
35.25,-4.0,ascending,200.625
35.25,-3.75,ascending,202.68
35.25,-3.5,ascending,204.93333
35.25,-3.25,ascending,205.7475
35.25,-3.0,ascending,208.635
35.25,-2.75,ascending,202.455
35.25,-2.5,ascending,197.18999
35.25,-2.25,ascending,197.206
35.25,-2.0,ascending,199.508
35.25,-1.75,ascending,207.65001
35.25,-1.5,ascending,229.33221
35.25,-1.25,ascending,238.37999
35.25,5.5,ascending,294.07
35.25,5.75,ascending,293.40164
35.25,6.0,ascending,292.12332
35.25,6.25,ascending,291.968
35.25,6.5,ascending,292.424
35.25,6.75,ascending,293.2875
35.25,7.0,ascending,293.955
35.25,7.25,ascending,294.37668
35.25,7.5,ascending,294.44
35.25,7.75,ascending,294.5475
35.25,8.0,ascending,295.0533
35.25,8.25,ascending,296.38
35.25,8.5,ascending,297.11667
35.25,8.75,ascending,297.875
35.25,9.0,ascending,298.565
35.25,9.25,ascending,298.995
35.25,9.5,ascending,299.145
35.25,9.75,ascending,299.155
35.25,10.0,ascending,299.53
35.25,10.25,ascending,298.99
35.25,10.5,ascending,294.955
35.25,10.75,ascending,288.13998
35.25,11.0,ascending,268.78
35.25,11.25,ascending,231.09
35.25,11.5,ascending,199.875
35.25,11.75,ascending,189.06
35.25,12.0,ascending,187.85999
35.25,12.25,ascending,187.47
35.25,12.5,ascending,187.49333
35.25,12.75,ascending,187.48
35.25,13.0,ascending,186.68
35.25,13.25,ascending,185.94499
35.25,13.5,ascending,185.95
35.25,13.75,ascending,186.39
35.25,14.0,ascending,186.85333
35.25,14.25,ascending,187.435
35.25,14.5,ascending,188.625
35.25,14.75,ascending,188.845
35.25,15.0,ascending,187.96667
35.25,15.25,ascending,187.86499
35.25,15.5,ascending,188.08
35.25,15.75,ascending,188.295
35.25,16.0,ascending,188.26332
35.25,16.25,ascending,188.0
35.25,16.5,ascending,187.78333
35.25,16.75,ascending,187.775
35.25,17.0,ascending,187.8
35.25,17.25,ascending,187.70332
35.25,17.5,ascending,187.8
35.25,17.75,ascending,187.9
35.25,18.0,ascending,187.95332
35.25,18.25,ascending,188.06
35.25,18.5,ascending,188.08
35.25,18.75,ascending,188.06667
35.25,19.0,ascending,188.42499
35.25,19.25,ascending,188.84001
35.25,19.5,ascending,189.30666
35.25,19.75,ascending,189.71999
35.25,20.0,ascending,189.80333
35.25,20.25,ascending,189.60333
35.25,20.5,ascending,189.31999
35.25,20.75,ascending,189.08667
35.25,21.0,ascending,189.08499
35.25,21.25,ascending,189.51
35.25,21.5,ascending,189.97333
35.25,21.75,ascending,190.57
35.25,22.0,ascending,190.98332
35.25,22.25,ascending,191.4475
35.25,22.5,ascending,191.62799
35.25,22.75,ascending,191.78333
35.25,23.0,ascending,193.60857
35.25,23.25,ascending,200.13889
35.25,23.5,ascending,205.145
35.25,30.25,ascending,191.86665
35.25,30.5,ascending,191.96501
35.25,30.75,ascending,192.07999
35.25,31.0,ascending,191.954
35.25,31.25,ascending,191.728
35.25,31.5,ascending,191.45749
35.25,31.75,ascending,191.50499
35.25,32.0,ascending,192.78
35.25,32.25,ascending,195.41333
35.25,32.5,ascending,199.94
35.25,32.75,ascending,209.53667
35.25,33.0,ascending,220.40332
35.25,33.25,ascending,228.62
35.25,33.5,ascending,233.38335
35.25,33.75,ascending,228.72667
35.25,34.0,ascending,220.01498
35.25,34.25,ascending,212.41
35.25,34.5,ascending,204.675
35.25,34.75,ascending,198.35999
35.25,35.0,ascending,195.06667
35.25,35.25,ascending,193.89499
35.25,35.5,ascending,195.48999
35.25,35.75,ascending,209.60667
35.25,36.0,ascending,240.41998
35.25,36.25,ascending,273.63998
35.25,36.5,ascending,292.03497
35.25,36.75,ascending,298.05002
35.25,37.0,ascending,299.99667
35.25,37.25,ascending,299.31
35.25,37.5,ascending,300.0533
35.25,37.75,ascending,302.8
35.25,38.0,ascending,304.54498
35.5,-13.0,ascending,187.5175
35.5,-12.75,ascending,187.41286
35.5,-12.5,ascending,187.38142
35.5,-12.25,ascending,187.43286
35.5,-12.0,ascending,187.43001
35.5,-11.75,ascending,187.42142
35.5,-11.5,ascending,187.45427
35.5,-11.25,ascending,187.35999
35.5,-11.0,ascending,187.47427
35.5,-10.75,ascending,187.28285
35.5,-10.5,ascending,187.26332
35.5,-10.25,ascending,187.235
35.5,-10.0,ascending,187.33833
