latitude,longitude,pass_type,brightness_temp_37v
35.25,-13.0,ascending,214.34
35.25,-12.75,ascending,214.185
35.25,-12.5,ascending,213.68
35.25,-12.25,ascending,213.52332
35.25,-12.0,ascending,213.49333
35.25,-11.75,ascending,212.7825
35.25,-11.5,ascending,211.77
35.25,-11.25,ascending,211.38998
35.25,-11.0,ascending,211.3675
35.25,-10.75,ascending,211.30666
35.25,-10.5,ascending,211.07199
35.25,-10.25,ascending,210.654
35.25,-10.0,ascending,210.185
35.25,-9.75,ascending,209.80666
35.25,-9.5,ascending,209.43001
35.25,-9.25,ascending,209.189
35.25,-9.0,ascending,209.15
35.25,-2.25,ascending,222.82332
35.25,-2.0,ascending,223.60715
35.25,-1.75,ascending,227.63599
35.25,-1.5,ascending,235.948
35.25,-1.25,ascending,249.6575
35.25,-1.0,ascending,264.188
35.25,-0.75,ascending,276.73666
35.25,-0.5,ascending,282.1525
35.25,-0.25,ascending,287.5925
35.25,0.0,ascending,289.5
35.25,0.25,ascending,290.32748
35.25,0.5,ascending,290.87
35.25,0.75,ascending,291.16998
35.25,1.0,ascending,290.89664
35.25,1.25,ascending,289.75668
35.25,1.5,ascending,288.25998
35.25,1.75,ascending,287.74
35.25,2.0,ascending,288.44998
35.25,2.25,ascending,289.74
35.25,2.5,ascending,290.0433
35.25,2.75,ascending,290.3
35.25,3.0,ascending,290.58667
35.25,3.25,ascending,290.21497
35.25,3.5,ascending,289.07333
35.25,3.75,ascending,288.385
35.25,4.0,ascending,288.37
35.25,4.25,ascending,288.625
35.25,4.5,ascending,288.56665
35.25,4.75,ascending,286.65
35.25,5.0,ascending,284.78
35.25,5.25,ascending,284.565
35.25,5.5,ascending,282.885
35.25,5.75,ascending,281.425
35.25,6.0,ascending,280.66998
35.25,6.25,ascending,280.78
35.25,6.5,ascending,281.335
35.25,6.75,ascending,281.64502
35.25,7.0,ascending,280.8
35.25,7.25,ascending,280.025
35.25,7.5,ascending,281.46
35.25,7.75,ascending,282.285
35.25,8.0,ascending,282.22
35.25,8.25,ascending,283.59497
35.25,8.5,ascending,285.18332
35.25,8.75,ascending,285.95
35.25,9.0,ascending,286.30667
35.25,9.25,ascending,287.22
35.25,9.5,ascending,286.77
35.25,9.75,ascending,285.41333
35.25,10.0,ascending,283.97998
35.25,10.25,ascending,279.755
35.25,10.5,ascending,275.65497
35.25,10.75,ascending,266.56
35.25,11.0,ascending,237.85
35.25,11.25,ascending,217.54668
35.25,11.5,ascending,209.60999
35.25,11.75,ascending,209.15332
35.25,12.0,ascending,209.35664
35.25,12.25,ascending,209.70332
35.25,12.5,ascending,210.25
35.25,12.75,ascending,210.45
35.25,13.0,ascending,210.32999
35.25,13.25,ascending,210.19334
35.25,13.5,ascending,210.17665
35.25,13.75,ascending,210.53198
35.25,14.0,ascending,211.16667
35.25,14.25,ascending,211.63249
35.25,14.5,ascending,211.578
35.25,14.75,ascending,211.5375
35.25,15.0,ascending,211.33858
35.25,15.25,ascending,211.26855
35.25,15.5,ascending,211.382
35.25,22.5,ascending,214.02333
35.25,22.75,ascending,212.856
35.25,23.0,ascending,213.02571
35.25,23.25,ascending,214.92499
35.25,23.5,ascending,220.99199
35.25,23.75,ascending,231.95
35.25,24.0,ascending,241.715
35.25,24.25,ascending,247.59332
35.25,24.5,ascending,247.67
35.25,24.75,ascending,246.41249
35.25,25.0,ascending,246.65332
35.25,25.25,ascending,239.02998
35.25,25.5,ascending,233.92665
35.25,25.75,ascending,228.75
35.25,26.0,ascending,223.73999
35.25,26.25,ascending,216.89998
35.25,26.5,ascending,211.66667
35.25,26.75,ascending,209.855
35.25,27.0,ascending,211.28333
35.25,27.25,ascending,212.64499
35.25,27.5,ascending,212.56665
35.25,27.75,ascending,209.84332
35.25,28.0,ascending,208.58499
35.25,28.25,ascending,208.60667
35.25,28.5,ascending,208.57332
35.25,28.75,ascending,208.26999
35.25,29.0,ascending,208.25
35.25,29.25,ascending,208.315
35.25,29.5,ascending,208.33667
35.25,29.75,ascending,208.345
35.25,30.0,ascending,208.31999
35.25,30.25,ascending,208.195
35.25,30.5,ascending,208.0
35.25,30.75,ascending,207.975
35.25,31.0,ascending,208.09999
35.25,31.25,ascending,208.23499
35.25,31.5,ascending,208.36333
35.25,31.75,ascending,208.425
35.25,32.0,ascending,208.98665
35.25,32.25,ascending,211.13
35.25,32.5,ascending,214.98
35.25,32.75,ascending,219.745
35.25,33.0,ascending,226.22333
35.25,33.25,ascending,229.73
35.25,33.5,ascending,230.30334
35.25,33.75,ascending,231.745
35.25,34.0,ascending,228.58333
35.25,34.25,ascending,221.29999
35.25,34.5,ascending,215.39499
35.25,34.75,ascending,209.15332
35.25,35.0,ascending,207.525
35.25,35.25,ascending,207.5
35.25,35.5,ascending,210.71
35.25,35.75,ascending,230.90001
35.25,36.0,ascending,263.61
35.25,36.25,ascending,281.04333
35.25,36.5,ascending,286.51334
35.25,36.75,ascending,289.47998
35.25,37.0,ascending,291.22
35.25,37.25,ascending,292.59668
35.25,37.5,ascending,293.955
35.25,37.75,ascending,293.75668
35.25,38.0,ascending,292.905
35.5,-13.0,ascending,214.31999
35.5,-12.75,ascending,214.29778
35.5,-12.5,ascending,213.78444
35.5,-12.25,ascending,213.4675
35.5,-12.0,ascending,213.41333
35.5,-11.75,ascending,212.9775
35.5,-11.5,ascending,211.95898
35.5,-11.25,ascending,211.27818
35.5,-11.0,ascending,211.23999
35.5,-10.75,ascending,211.23691
35.5,-10.5,ascending,211.16333
35.5,-10.25,ascending,210.95999
35.5,-10.0,ascending,210.4647
35.5,-9.75,ascending,209.91588
35.5,-9.5,ascending,209.44565
35.5,-9.25,ascending,209.19461
35.5,-2.5,ascending,215.95166
35.5,-2.25,ascending,216.24388
35.5,-2.0,ascending,215.38277
35.5,-1.75,ascending,217.31357
35.5,-1.5,ascending,223.76143
35.5,-1.25,ascending,236.05249
35.5,-1.0,ascending,248.23668
35.5,-0.75,ascending,263.6591
35.5,-0.5,ascending,270.09363
35.5,-0.25,ascending,278.4211
35.5,0.0,ascending,270.025
35.5,0.25,ascending,283.34778
35.5,0.5,ascending,287.022
35.5,0.75,ascending,289.72333
35.5,1.0,ascending,290.89444
35.5,1.25,ascending,290.74286
35.5,1.5,ascending,289.904
35.5,1.75,ascending,289.4725
35.5,2.0,ascending,289.5825
35.5,2.25,ascending,290.08557
35.5,2.5,ascending,290.525
35.5,2.75,ascending,290.93625
35.5,3.0,ascending,291.26712
35.5,3.25,ascending,290.81427
35.5,3.5,ascending,289.80832
35.5,3.75,ascending,289.25998
35.5,4.0,ascending,289.04666
35.5,4.25,ascending,289.07123
35.5,4.5,ascending,287.92142
35.5,4.75,ascending,285.54715
35.5,5.0,ascending,283.835
35.5,5.25,ascending,283.47998
35.5,5.5,ascending,281.86285
35.5,5.75,ascending,280.53
35.5,6.0,ascending,280.15854
35.5,6.25,ascending,281.03125
35.5,6.5,ascending,281.58572
35.5,6.75,ascending,281.38876
35.5,7.0,ascending,280.14285
35.5,7.25,ascending,280.275
35.5,7.5,ascending,282.55667
35.5,7.75,ascending,283.10834
35.5,8.0,ascending,283.36624
35.5,8.25,ascending,284.57428
35.5,8.5,ascending,285.76498
35.5,8.75,ascending,285.98874
35.5,9.0,ascending,285.76572
35.5,9.25,ascending,286.22
35.5,9.5,ascending,285.64124
35.5,9.75,ascending,284.60715
35.5,10.0,ascending,283.6557
35.5,10.25,ascending,277.68222
35.5,10.5,ascending,266.39374
35.5,10.75,ascending,256.40427
35.5,11.0,ascending,237.59222
35.5,11.25,ascending,217.2275
35.5,11.5,ascending,209.67499
35.5,11.75,ascending,209.08624
35.5,12.0,ascending,209.32124
35.5,12.25,ascending,209.64888
35.5,12.5,ascending,210.35666
35.5,12.75,ascending,210.81999
35.5,13.0,ascending,210.91599
35.5,13.25,ascending,210.52364
35.5,13.5,ascending,210.33499
35.5,13.75,ascending,210.85089
35.5,14.0,ascending,212.61769
35.5,14.25,ascending,213.98386
35.5,14.5,ascending,213.18687
35.5,14.75,ascending,211.95732
35.5,15.0,ascending,211.41167
35.5,15.25,ascending,211.21092
35.5,15.5,ascending,211.2127
35.5,22.25,ascending,212.47499
35.5,22.5,ascending,212.51631
35.5,22.75,ascending,212.0741
35.5,23.0,ascending,212.76466
35.5,23.25,ascending,215.67915
35.5,23.5,ascending,222.14429
35.5,23.75,ascending,231.65799
35.5,24.0,ascending,235.73915
35.5,24.25,ascending,238.01271
35.5,24.5,ascending,231.95401
35.5,24.75,ascending,227.29399
35.5,25.0,ascending,226.58101
35.5,25.25,ascending,221.91374
35.5,25.5,ascending,221.16556
35.5,25.75,ascending,218.15556
35.5,26.0,ascending,215.22443
35.5,26.25,ascending,211.65555
35.5,26.5,ascending,209.83444
35.5,26.75,ascending,210.18124
35.5,27.0,ascending,212.10857
35.5,27.25,ascending,213.995
35.5,27.5,ascending,212.51
35.5,27.75,ascending,210.0057
35.5,28.0,ascending,209.7
35.5,28.25,ascending,210.99875
35.5,28.5,ascending,209.78572
35.5,28.75,ascending,208.60126
35.5,29.0,ascending,208.09799
35.5,29.25,ascending,208.065
35.5,29.5,ascending,208.19
35.5,29.75,ascending,208.7325
35.5,30.0,ascending,209.43
35.5,30.25,ascending,209.16
35.5,30.5,ascending,208.31166
35.5,30.75,ascending,208.33286
35.5,31.0,ascending,208.10715
35.5,31.25,ascending,208.20332
35.5,31.5,ascending,208.3525
35.5,31.75,ascending,208.48999
35.5,32.0,ascending,208.65
35.5,32.25,ascending,209.67874
35.5,32.5,ascending,212.7
35.5,32.75,ascending,216.67334
35.5,33.0,ascending,220.79599
35.5,33.25,ascending,221.53398
35.5,33.5,ascending,221.97
35.5,33.75,ascending,221.93285
35.5,34.0,ascending,219.78429
35.5,34.25,ascending,218.05875
35.5,34.5,ascending,213.24124
35.5,34.75,ascending,208.9257
35.5,35.0,ascending,207.605
35.5,35.25,ascending,207.7
35.5,35.5,ascending,212.92374
35.5,35.75,ascending,234.7557
35.5,36.0,ascending,265.84625
35.5,36.25,ascending,281.23428
35.5,36.5,ascending,285.8911
35.5,36.75,ascending,288.77667
35.5,37.0,ascending,290.3825
35.5,37.25,ascending,291.58777
35.5,37.5,ascending,291.997
35.5,37.75,ascending,292.46545
35.5,38.0,ascending,290.8633
35.75,-13.0,ascending,214.02249
35.75,-12.75,ascending,214.22888
35.75,-12.5,ascending,214.16875
35.75,-12.25,ascending,213.67099
35.75,-12.0,ascending,213.396
35.75,-11.75,ascending,213.11273
35.75,-11.5,ascending,212.27364
35.75,-11.25,ascending,211.39
35.75,-11.0,ascending,211.17084
35.75,-10.75,ascending,211.13454
35.75,-10.5,ascending,210.98817
35.75,-10.25,ascending,210.87428
