latitude,longitude,pass_type,brightness_temp_19v
35.25,-13.0,ascending,192.01
35.25,-12.75,ascending,192.055
35.25,-12.5,ascending,191.98749
35.25,-12.25,ascending,191.75
35.25,-12.0,ascending,191.4825
35.25,-11.75,ascending,191.28333
35.25,-11.5,ascending,191.17665
35.25,-11.25,ascending,190.98999
35.25,-11.0,ascending,190.86333
35.25,-10.75,ascending,190.95
35.25,-10.5,ascending,191.26332
35.25,-10.25,ascending,191.57498
35.25,-10.0,ascending,191.885
35.25,-9.75,ascending,192.18666
35.25,-9.5,ascending,192.37
35.25,-9.25,ascending,192.43666
35.25,-9.0,ascending,192.33333
35.25,-8.75,ascending,192.095
35.25,-8.5,ascending,191.96999
35.25,-8.25,ascending,192.09666
35.25,-8.0,ascending,192.375
35.25,-7.75,ascending,192.70332
35.25,-7.5,ascending,192.98999
35.25,-7.25,ascending,193.56
35.25,-7.0,ascending,193.97
35.25,-6.75,ascending,194.38335
35.25,-6.5,ascending,196.22
35.25,-6.25,ascending,210.5
35.25,-6.0,ascending,251.70999
35.25,-5.75,ascending,271.08
35.25,-5.5,ascending,284.08
35.25,-5.25,ascending,268.66666
35.25,-5.0,ascending,236.60999
35.25,-4.75,ascending,224.78
35.25,-4.5,ascending,211.73
35.25,-4.25,ascending,208.12334
35.25,-4.0,ascending,208.76999
35.25,-3.75,ascending,208.76666
35.25,-3.5,ascending,207.575
35.25,-3.25,ascending,209.30333
35.25,-3.0,ascending,212.685
35.25,-2.75,ascending,207.76332
35.25,-2.5,ascending,198.31999
35.25,-2.25,ascending,199.38998
35.25,-2.0,ascending,198.9
35.25,-1.75,ascending,204.12334
35.25,-1.5,ascending,215.18333
35.25,-1.25,ascending,243.60333
35.25,-1.0,ascending,268.22998
35.25,-0.75,ascending,279.68
35.25,-0.5,ascending,282.54333
35.25,-0.25,ascending,288.36667
35.25,0.0,ascending,293.3933
35.25,0.25,ascending,295.3867
35.25,0.5,ascending,296.33667
35.25,0.75,ascending,297.03497
35.25,1.0,ascending,297.9325
35.25,1.25,ascending,298.79333
35.25,1.5,ascending,298.89398
35.25,1.75,ascending,297.79248
35.25,2.0,ascending,297.572
35.25,2.25,ascending,298.17398
35.25,2.5,ascending,299.21
35.25,2.75,ascending,300.04288
35.25,3.0,ascending,299.84332
35.25,3.25,ascending,298.28427
35.25,10.0,ascending,295.025
35.25,10.25,ascending,294.1971
35.25,10.5,ascending,290.99167
35.25,10.75,ascending,283.69598
35.25,11.0,ascending,267.06
35.25,11.25,ascending,241.89
35.25,11.5,ascending,219.905
35.25,11.75,ascending,205.06999
35.25,12.0,ascending,199.5775
35.25,12.25,ascending,198.49666
35.25,12.5,ascending,198.4875
35.25,12.75,ascending,198.54
35.25,13.0,ascending,198.28
35.25,13.25,ascending,198.01
35.25,13.5,ascending,197.80333
35.25,13.75,ascending,197.77332
35.25,14.0,ascending,197.86665
35.25,14.25,ascending,197.90666
35.25,14.5,ascending,197.845
35.25,14.75,ascending,198.09999
35.25,15.0,ascending,197.78
35.25,15.25,ascending,197.08
35.25,15.5,ascending,196.31
35.25,15.75,ascending,195.78333
35.25,16.0,ascending,195.00334
35.25,16.25,ascending,194.42499
35.25,16.5,ascending,194.08333
35.25,16.75,ascending,194.105
35.25,17.0,ascending,194.63666
35.25,17.25,ascending,195.495
35.25,17.5,ascending,196.83333
35.25,17.75,ascending,198.15999
35.25,18.0,ascending,199.10999
35.25,18.25,ascending,197.98499
35.25,18.5,ascending,197.17332
35.25,18.75,ascending,197.35
35.25,19.0,ascending,197.48
35.25,19.25,ascending,197.5
35.25,19.5,ascending,197.36499
35.25,19.75,ascending,197.25499
35.25,20.0,ascending,197.3
35.25,20.25,ascending,197.67
35.25,20.5,ascending,197.94666
35.25,20.75,ascending,198.155
35.25,21.0,ascending,198.50334
35.25,21.25,ascending,199.215
35.25,21.5,ascending,199.73999
35.25,21.75,ascending,199.92
35.25,22.0,ascending,199.79
35.25,22.25,ascending,199.69
35.25,22.5,ascending,198.61
35.25,22.75,ascending,197.95499
35.25,23.0,ascending,198.08499
35.25,23.25,ascending,199.51999
35.25,23.5,ascending,213.66333
35.25,23.75,ascending,229.59332
35.25,24.0,ascending,232.13
35.25,24.25,ascending,225.64333
35.25,24.5,ascending,223.65332
35.25,24.75,ascending,225.82332
35.25,25.0,ascending,226.42665
35.25,25.25,ascending,225.86499
35.25,25.5,ascending,220.09499
35.25,25.75,ascending,210.5
35.25,26.0,ascending,207.9225
35.25,26.25,ascending,206.20749
35.25,26.5,ascending,203.05333
35.25,26.75,ascending,204.512
35.25,27.0,ascending,206.48999
35.25,27.25,ascending,202.67
35.25,27.5,ascending,199.03429
35.25,27.75,ascending,198.36165
35.25,28.0,ascending,199.22166
35.25,34.75,ascending,197.3
35.25,35.0,ascending,197.48999
35.25,35.25,ascending,198.484
35.25,35.5,ascending,202.93
35.25,35.75,ascending,215.94499
35.25,36.0,ascending,239.346
35.25,36.25,ascending,265.52332
35.25,36.5,ascending,283.3025
35.25,36.75,ascending,294.945
35.25,37.0,ascending,299.25333
35.25,37.25,ascending,300.71
35.25,37.5,ascending,301.4
35.25,37.75,ascending,302.84747
35.25,38.0,ascending,303.91998
35.5,-13.0,ascending,191.78
35.5,-12.75,ascending,191.81
35.5,-12.5,ascending,191.77777
35.5,-12.25,ascending,191.562
35.5,-12.0,ascending,191.36
35.5,-11.75,ascending,191.24333
35.5,-11.5,ascending,191.1175
35.5,-11.25,ascending,190.91249
35.5,-11.0,ascending,190.78333
35.5,-10.75,ascending,190.85777
35.5,-10.5,ascending,191.16779
35.5,-10.25,ascending,191.575
35.5,-10.0,ascending,191.935
35.5,-9.75,ascending,192.14285
35.5,-9.5,ascending,192.2711
35.5,-9.25,ascending,192.30624
35.5,-9.0,ascending,192.125
35.5,-8.75,ascending,191.94142
35.5,-8.5,ascending,191.98334
35.5,-8.25,ascending,192.37715
35.5,-8.0,ascending,192.91624
35.5,-7.75,ascending,193.11665
35.5,-7.5,ascending,193.28125
35.5,-7.25,ascending,193.52144
35.5,-7.0,ascending,193.89874
35.5,-6.75,ascending,194.14714
35.5,-6.5,ascending,195.47427
35.5,-6.25,ascending,203.58286
35.5,-6.0,ascending,229.98624
35.5,-5.75,ascending,257.60165
35.5,-5.5,ascending,270.61
35.5,-5.25,ascending,253.75856
35.5,-5.0,ascending,221.44199
35.5,-4.75,ascending,207.09375
35.5,-4.5,ascending,198.65999
35.5,-4.25,ascending,198.50572
35.5,-4.0,ascending,197.3225
35.5,-3.75,ascending,197.8657
35.5,-3.5,ascending,196.2911
35.5,-3.25,ascending,196.98
35.5,-3.0,ascending,198.65778
35.5,-2.75,ascending,196.03285
35.5,-2.5,ascending,193.125
35.5,-2.25,ascending,192.95221
35.5,-2.0,ascending,192.66713
35.5,-1.75,ascending,194.74284
35.5,-1.5,ascending,199.20375
35.5,-1.25,ascending,216.4875
35.5,-1.0,ascending,240.74333
35.5,-0.75,ascending,253.86778
35.5,-0.5,ascending,264.46555
35.5,-0.25,ascending,271.72998
35.5,0.0,ascending,281.7411
35.5,0.25,ascending,292.12
35.5,0.5,ascending,296.16556
35.5,0.75,ascending,297.05698
35.5,1.0,ascending,297.70886
35.5,1.25,ascending,298.46
35.5,1.5,ascending,298.9425
35.5,1.75,ascending,298.56583
35.5,2.0,ascending,298.1475
35.5,2.25,ascending,298.6486
35.5,2.5,ascending,299.6506
35.5,2.75,ascending,300.56165
