date,a,b,r2,rmse,n_points
20050314,0.0009377463,273.359,0.9999693036079407,3.0517578125e-05,2
20050315,-0.12828173,307.92133,0.07000458240509033,2.8394566918892683,3
20050316,0.066976555,257.15686,0.21878713369369507,1.0195717054503481,3
20050317,0.11845115,245.88542,0.0899127721786499,3.2599958609338238,4
20050319,1.3570727,-63.221527,1.0,0.0,2
20050320,0.06923832,255.72707,1.0,0.0,2
20050321,-2.0732024,816.5767,1.0,4.825252777356536e-05,2
20050323,-0.3602629,375.5067,1.0,0.0,2
20050325,3.3343787,-587.6202,1.0,0.0,2
20050328,-0.22708501,341.19788,0.9909272193908691,0.14882257981870892,3
20050329,-0.38043234,381.75613,0.7901168465614319,0.5702490314022202,3
20050402,-0.09932702,298.29654,1.0,0.0,2
20050403,7.2706423,-1649.6627,1.0,6.823937919616058e-05,2
20050404,-1.1506381,581.4684,1.0,3.0517578125e-05,2
20050405,-4.1378255,1345.0831,1.0,3.0517578125e-05,2
20050408,-0.28990346,357.23508,0.995868980884552,0.1377590721716169,3
20050409,0.5115764,144.12585,0.1607995629310608,3.2624268271472747,3
20050410,-3.884532,1288.0677,1.0,0.0001220703125,2
20050411,-0.17555998,324.3052,1.0,2.1579186437577746e-05,2
20050412,-0.5190273,416.1208,0.9300462007522583,0.5139012567933454,3
20050413,-0.30254,360.67505,1.0,0.0,2
20050414,-0.06411905,298.32376,1.0,0.0,2
20050415,-0.090185195,305.691,1.0,0.0,2
20050417,0.71619695,93.31503,1.0,0.0,2
20050418,-0.041997787,293.02698,0.9859923124313354,0.022400158301198157,3
20050423,0.35681567,185.98032,0.37732475996017456,2.8136218058982227,3
20050424,0.19617765,228.468,0.07822978496551514,4.6518535980384215,3
20050427,-0.16061203,324.12668,0.9825934767723083,0.2504450145333755,3
20050428,5.5383177,-1193.7852,1.0,4.825252777356536e-05,2
20050429,0.46162567,155.42587,1.0,0.0,2
20050430,-0.26186803,352.98886,0.9166146516799927,0.633347391194209,3
20050503,0.21248138,226.1903,0.10423970222473145,5.9614337599578535,3
20050504,0.0016931364,283.97156,1.0,0.0,2
20050506,0.96878314,31.325485,1.0,0.0,2
20050509,-0.25741354,347.60556,0.5306718349456787,1.598764571420987,4
20050510,-0.56499153,428.4164,0.9994901418685913,0.03952516503299591,3
20050512,-0.6771105,458.35437,0.4739431142807007,2.065969612127057,4
20050515,-0.34159783,373.33588,1.0,0.0,2
20050516,-0.29945943,359.8905,0.7956980466842651,1.025685818279418,3
20050518,-0.29862732,359.71625,1.0,3.0517578125e-05,2
20050519,-0.81968015,490.94342,1.0,2.1579186437577746e-05,2
20050520,-0.7355222,477.88098,1.0,2.1579186437577746e-05,2
20050521,-0.15548216,326.5669,0.575871467590332,0.9163436139775356,3
20050522,0.11916616,251.63202,0.2843180298805237,1.4215534391552593,3
20050523,-0.12942688,319.36194,1.0,0.0,2
20050525,-0.113671,314.9012,0.9420815110206604,0.31274667779040743,3
20050526,-0.23406434,348.74374,0.9545527696609497,0.3183053912865709,3
20050530,-0.06590354,305.68527,1.0,0.0,2
20050531,0.045639347,274.62973,0.4889587163925171,0.33763739297119516,3
20050603,-0.18199542,334.449,1.0,3.0517578125e-05,2
20050607,-0.18771835,335.21973,1.0,0.0,2
20050610,-0.16544227,326.3783,0.06376028060913086,3.412048444111094,3
20050614,-0.20218652,338.03915,1.0,2.1579186437577746e-05,2
20050615,3.2818716,-617.36237,1.0,4.825252777356536e-05,2
20050616,0.20980777,228.34076,0.6989303827285767,0.962463284077066,4
20050618,0.14212544,249.66873,0.12799698114395142,2.882578935956739,4
20050619,-1.115557,584.0155,1.0,3.0517578125e-05,2
20050621,-0.056748763,302.84445,0.9395796060562134,0.42944315118226195,3
20050622,0.030516092,280.08774,1.0,0.0,2
20050626,-0.0290381,298.04108,0.007791996002197266,3.1003023369315614,3
20050627,-0.4659327,415.70633,0.9980804920196533,0.10018086115406855,3
20050628,0.265288,217.29712,0.4827089309692383,1.7211999944377938,4
20050701,30.362825,-8058.0166,0.9999992847442627,0.000760187909367746,2
20050703,-0.06921181,306.1479,0.07708138227462769,2.292756312860648,3
20050704,-0.22707273,351.5999,0.7700973749160767,0.6144244478958244,4
20050705,0.0012773233,288.42233,6.967782974243164e-05,0.8341337333781087,3
20050706,-0.72323614,482.1692,0.9818965196609497,0.26058120615739233,4
20050707,0.19996703,232.97174,1.0,3.0517578125e-05,2
20050708,-0.41216385,396.8834,1.0,0.0,2
20050709,0.02526496,277.81534,0.1626306176185608,0.31668964692647755,3
20050710,24.774832,-6575.0522,0.9999999403953552,0.00016434218771772778,2
20050711,0.21421926,228.31628,1.0,0.0,2
20050712,0.2610297,215.59673,0.9996628165245056,0.03842280645897453,3
20050713,-0.20216179,344.49612,0.8659853935241699,0.5637909327954188,3
20050715,-0.2598639,360.96942,0.7938021421432495,0.9142237789972179,3
20050716,-0.05422486,305.57028,1.0,0.0,2
20050717,-0.22506995,350.3557,0.9977360963821411,0.0791909454577666,3
20050718,0.017948058,283.3787,0.0020431876182556152,2.6047361336179806,3
20050719,0.010077733,288.0634,0.004514157772064209,1.2151178375839862,3
20050720,-0.18906903,339.8945,1.0,0.0,2
20050721,-0.2809421,362.43048,0.9375817775726318,0.5133086976677228,3
20050724,-0.2950242,366.42944,1.0,0.0,2
20050725,-0.11750658,321.4197,0.10406523942947388,1.7751383418585172,4
20050727,0.20426227,232.823,0.8682036995887756,0.5421596783802198,3
20050728,0.42521244,173.53772,0.667935311794281,1.6165679629499217,3
20050729,-0.025928453,299.5628,0.014712512493133545,1.5094216412590202,3
20050730,0.30442098,208.44696,0.9401247501373291,0.3690902635239949,3
20050731,0.028973574,281.83252,1.0,0.0,2
20050806,-0.03579655,296.42523,0.010904073715209961,2.2384283473493274,4
20050808,-0.102394074,313.12076,0.7452197074890137,1.3605595393416963,3
20050809,-0.22446096,347.68814,1.0,0.0,2
20050810,-0.1598601,328.67606,0.05786478519439697,3.292832051581416,3
20050811,-0.8193995,508.10715,1.0,3.0517578125e-05,2
20050812,-0.05940948,303.8578,1.0,2.1579186437577746e-05,2
20050813,-0.07281392,306.87897,1.0,0.0,2
20050815,-0.35494527,383.21783,0.5621564388275146,0.9380141755580355,3
20050816,-0.22528476,347.6163,1.0,0.0,2
20050817,-0.23781407,351.13135,1.0,0.0,2
20050820,-0.022890119,295.20416,1.0,0.0,2
20050821,-0.046196938,300.9108,0.5854383111000061,0.32599269491038213,3
20050822,0.049975816,275.45728,1.0,0.0,2
20050823,-4.3388476,1492.9697,1.0,0.00011620747537023786,2
20050824,-2.4701388,927.61725,1.0,3.0517578125e-05,2
20050825,-0.17876546,336.6836,1.0,3.0517578125e-05,2
20050828,-0.7139139,480.15717,0.9929265379905701,0.18113775271650207,3
20050830,-1.1571754,594.4326,1.0,3.0517578125e-05,2
20050905,-0.2595297,358.1111,1.0,2.1579186437577746e-05,2
20050907,0.39897794,179.33969,1.0,0.0,2
20050910,0.23636045,225.55008,0.6714258193969727,0.6494807158948526,3
20050913,3.7464707,-695.3447,0.9999998807907104,0.00010789593218788873,2
20050914,-0.17809512,335.13425,0.8955831527709961,0.41937546776917434,3
20050915,-0.07636322,309.06097,0.9984634518623352,0.02587452774974556,3
20050916,-3.4948318,1250.4512,1.0,3.0517578125e-05,2
20050920,-0.5957011,439.67838,0.8944686055183411,1.1826745924180533,3
20050923,-0.17263152,331.70963,1.0,0.0,2
20050924,-0.4137327,397.2774,0.44976282119750977,1.0986615122119425,3
20050925,9.127124,-2201.821,1.0,9.650505554713072e-05,2
20050928,-0.16110684,329.7038,1.0,0.0,2
20050929,-0.03686637,295.11917,0.006444394588470459,1.9775837909679257,4
20050930,-0.28394058,358.9845,0.7621649503707886,1.1605399168480666,3
20051001,0.1274968,249.21873,1.0,0.0,2
20051003,-0.33803618,373.93298,0.9597640037536621,0.3013150692347351,3
20051004,-0.025523104,291.72638,0.3030928373336792,0.5888436535739683,4
20051007,-0.060343407,300.3686,0.05548185110092163,1.9329761482105208,5
20051009,-0.2689756,356.43546,0.6167835593223572,1.4590111746618275,3
20051010,2.3351338,-349.44812,1.0,2.1579186437577746e-05,2
20051015,-1.7591443,749.55005,1.0,3.0517578125e-05,2
20051017,-0.70311224,469.25702,1.0,0.0,2
20051020,2.5219285,-402.94644,1.0,0.0,2
20051021,-0.27968618,359.35574,0.7873223423957825,0.8874993270549103,3
20051022,-0.25211713,352.9766,1.0,0.0,2
20051023,-0.20972691,341.59427,1.0,0.0,2
20051024,-0.6471354,455.10498,1.0,0.0,2
20051026,-0.32420424,370.90698,1.0,3.0517578125e-05,2
20051028,9.250278,-2212.4604,1.0,6.823937919616058e-05,2
20051029,-1.1609768,595.6173,0.3405454158782959,2.1602647419565444,3
20051031,0.066312484,264.3316,0.01835000514984131,3.1323668051104443,3
20051101,-0.3701462,380.1818,1.0,0.0,2
20051102,-0.6798165,463.36057,1.0,2.1579186437577746e-05,2
20051103,-0.35361633,378.93607,1.0,0.0,2
20051105,-0.15779884,326.5356,1.0,0.0,2
20051106,-1.0017636,548.0854,1.0,3.0517578125e-05,2
20051108,-0.4472715,400.87653,1.0,3.0517578125e-05,2
20051110,-0.21281567,335.157,0.4949629306793213,1.8184114934251754,4
20051111,0.00946533,279.20215,0.002347230911254883,1.802289153530068,4
20051112,-0.048395272,291.9444,0.9594801664352417,0.23602056588409093,3
20051114,-0.37591398,378.6339,0.45275312662124634,2.4505510372255794,5
20051116,0.8319073,69.09906,0.3629119396209717,1.2144606498320725,3
20051119,-0.51168054,410.14697,0.7907615900039673,0.9251770752165699,4
20051120,-0.32474527,361.25064,0.49259066581726074,2.2517389359395596,5
20051123,-0.16969827,323.15582,0.2299399971961975,1.9466565862268357,3
20051124,1.4126183,-94.95584,1.0,0.0,2
20051125,0.18536133,234.28813,0.8674864768981934,0.25197323267934124,3
20051126,-0.43637785,389.036,1.0,0.0,2
20051127,-0.21372582,331.45303,1.0,3.0517578125e-05,2
20051201,-0.49076867,403.4555,1.0,3.0517578125e-05,2
20051202,-2.3579445,873.916,1.0,4.825252777356536e-05,2
20051203,-1.4921881,659.15186,1.0,0.0,2
20051205,-0.28863013,352.95026,1.0,3.0517578125e-05,2
20051206,4.1007247,-797.42053,1.0,4.315837287515549e-05,2
20051207,-0.20512517,328.55826,0.7699284553527832,1.305194641958866,3
20051209,-0.58709776,428.50977,1.0,0.0,2
20051213,-0.16484587,315.0779,1.0,3.0517578125e-05,2
20051216,-0.46378654,398.9312,0.7168800830841064,0.9739075849778837,4
20051218,37.67398,-9481.309,1.0,0.00010789593218788873,2
20051219,-0.20089608,327.4715,0.5001944303512573,1.8051008271352234,4
20051220,0.0040138145,273.11008,0.002261519432067871,0.8750077655992595,3
20051221,-0.22055991,332.96,1.0,0.0,2
20051222,8.459314,-1786.3444,1.0,0.0001510543050630442,2
20051223,-0.050896708,288.29382,0.23308181762695312,1.0995730568561106,4
20051224,0.17716104,234.29874,1.0,0.0,2
20051225,0.13771407,240.2118,0.9364120960235596,0.2817229559315184,3
20051226,-0.23897347,336.35767,0.8946762681007385,0.6579818806530431,3
20051227,1.3022959,-50.43979,1.0,3.0517578125e-05,2
20051228,2.3353462,-331.82852,1.0,3.0517578125e-05,2
20051229,0.0040532453,273.0108,0.0018866658210754395,0.5425048877566195,3
20051230,2.8079605,-451.9505,1.0,2.1579186437577746e-05,2
