latitude,longitude,pass_type,brightness_temp_19v
35.25,-13.0,descending,185.72
35.25,-12.75,descending,185.72667
35.25,-12.5,descending,185.83499
35.25,-12.25,descending,185.9825
35.25,-12.0,descending,186.0775
35.25,-11.75,descending,186.0325
35.25,-11.5,descending,185.9375
35.25,-11.25,descending,185.8175
35.25,-11.0,descending,185.75499
35.25,-10.75,descending,185.705
35.25,-10.5,descending,185.81999
35.25,-10.25,descending,186.165
35.25,-10.0,descending,186.505
35.25,-3.25,descending,221.69499
35.25,-3.0,descending,222.76
35.25,-2.75,descending,219.76833
35.25,-2.5,descending,214.86398
35.25,-2.25,descending,210.228
35.25,-2.0,descending,210.70749
35.25,-1.75,descending,215.9975
35.25,-1.5,descending,234.08249
35.25,-1.25,descending,256.0725
35.25,-1.0,descending,269.03
35.25,-0.75,descending,273.21335
35.25,-0.5,descending,274.2675
35.25,-0.25,descending,274.75333
35.25,0.0,descending,274.55
35.25,0.25,descending,274.19666
35.25,0.5,descending,273.88998
35.25,0.75,descending,273.62668
35.25,1.0,descending,273.11667
35.25,1.25,descending,272.2633
35.25,1.5,descending,271.34998
35.25,1.75,descending,270.72333
35.25,2.0,descending,270.91666
35.25,2.25,descending,272.03
35.25,2.5,descending,273.405
35.25,2.75,descending,274.48334
35.25,3.0,descending,274.44
35.25,3.25,descending,273.89
35.25,3.5,descending,272.16666
35.25,3.75,descending,271.345
35.25,4.0,descending,271.205
35.25,4.25,descending,271.09
35.25,4.5,descending,271.79666
35.25,4.75,descending,272.305
35.25,5.0,descending,272.66333
35.25,5.25,descending,273.265
35.25,5.5,descending,272.265
35.25,5.75,descending,271.38
35.25,6.0,descending,271.55997
35.25,6.25,descending,271.64
35.25,6.5,descending,272.52664
35.25,6.75,descending,273.005
35.25,7.0,descending,271.65
35.25,7.25,descending,271.84497
35.25,7.5,descending,272.32333
35.25,7.75,descending,272.88
35.25,8.0,descending,273.86
35.25,8.25,descending,275.15665
35.25,8.5,descending,276.03
35.25,8.75,descending,276.37
35.25,9.0,descending,277.44998
35.25,9.25,descending,279.33
35.25,9.5,descending,280.13333
35.25,9.75,descending,280.53665
35.25,10.0,descending,280.59
35.25,10.25,descending,278.29498
35.25,10.5,descending,273.91998
35.25,10.75,descending,264.66498
35.25,11.0,descending,228.16667
35.25,11.25,descending,201.94666
35.25,11.5,descending,193.45
35.25,11.75,descending,192.065
35.25,12.0,descending,192.03333
35.25,12.25,descending,192.95
35.25,12.5,descending,194.08249
35.25,12.75,descending,194.23665
35.25,13.0,descending,194.14499
35.25,13.25,descending,194.31
35.25,13.5,descending,194.662
35.25,13.75,descending,194.8275
35.25,14.0,descending,194.76799
35.25,14.25,descending,194.735
35.25,14.5,descending,194.64
35.25,14.75,descending,194.635
35.25,35.5,descending,200.17
35.25,35.75,descending,210.16167
35.25,36.0,descending,230.83
35.25,36.25,descending,253.0425
35.25,36.5,descending,269.84497
35.25,36.75,descending,276.33334
35.25,37.0,descending,277.46
35.25,37.25,descending,277.50668
35.25,37.5,descending,277.93997
35.25,37.75,descending,278.56332
35.25,38.0,descending,279.34
35.5,-13.0,descending,185.75499
35.5,-12.75,descending,185.77444
35.5,-12.5,descending,185.875
35.5,-12.25,descending,186.017
35.5,-12.0,descending,186.12445
35.5,-11.75,descending,186.16
35.5,-11.5,descending,186.04546
35.5,-11.25,descending,185.85428
35.5,-11.0,descending,185.64572
35.5,-10.75,descending,185.504
35.5,-10.5,descending,185.6479
35.5,-10.25,descending,186.09315
35.5,-10.0,descending,186.52518
35.5,-3.25,descending,205.315
35.5,-3.0,descending,201.5325
35.5,-2.75,descending,200.39937
35.5,-2.5,descending,197.966
35.5,-2.25,descending,194.65714
35.5,-2.0,descending,193.7423
35.5,-1.75,descending,196.48
35.5,-1.5,descending,208.7118
35.5,-1.25,descending,231.873
35.5,-1.0,descending,254.3609
35.5,-0.75,descending,266.603
35.5,-0.5,descending,271.38443
35.5,-0.25,descending,273.965
35.5,0.0,descending,274.92444
35.5,0.25,descending,274.72125
35.5,0.5,descending,274.41223
35.5,0.75,descending,274.17572
35.5,1.0,descending,273.8611
35.5,1.25,descending,273.21286
35.5,1.5,descending,272.53748
35.5,1.75,descending,271.52444
35.5,2.0,descending,271.27625
35.5,2.25,descending,272.05142
35.5,2.5,descending,273.18
35.5,2.75,descending,274.5533
35.5,3.0,descending,275.14124
35.5,3.25,descending,274.65286
35.5,3.5,descending,273.1
35.5,3.75,descending,272.21875
35.5,4.0,descending,272.17856
35.5,4.25,descending,272.8225
35.5,4.5,descending,273.095
35.5,4.75,descending,272.93832
35.5,5.0,descending,273.0357
35.5,5.25,descending,273.00284
35.5,5.5,descending,271.7457
35.5,5.75,descending,270.55374
35.5,6.0,descending,271.00858
35.5,6.25,descending,271.08002
35.5,6.5,descending,271.6143
35.5,6.75,descending,271.50375
35.5,7.0,descending,270.34198
35.5,7.25,descending,270.6875
35.5,7.5,descending,272.05856
35.5,7.75,descending,272.705
35.5,8.0,descending,273.82623
35.5,8.25,descending,275.11713
35.5,8.5,descending,276.03873
35.5,8.75,descending,276.26666
35.5,9.0,descending,276.97
35.5,9.25,descending,278.74875
35.5,9.5,descending,279.66376
35.5,9.75,descending,280.06143
35.5,10.0,descending,280.04248
35.5,10.25,descending,277.2111
35.5,10.5,descending,272.52112
35.5,10.75,descending,255.89334
35.5,11.0,descending,223.24374
35.5,11.25,descending,199.315
35.5,11.5,descending,193.183
35.5,11.75,descending,192.07889
35.5,12.0,descending,191.949
35.5,12.25,descending,192.79399
35.5,12.5,descending,193.967
35.5,12.75,descending,194.13081
35.5,13.0,descending,194.05249
35.5,13.25,descending,194.27748
35.5,13.5,descending,194.58083
35.5,13.75,descending,194.67188
35.5,14.0,descending,194.70999
35.5,14.25,descending,195.03368
35.5,14.5,descending,195.35667
35.5,14.75,descending,195.16455
35.5,35.5,descending,203.33748
35.5,35.75,descending,214.03632
35.5,36.0,descending,233.28734
35.5,36.25,descending,254.70642
35.5,36.5,descending,269.51077
35.5,36.75,descending,276.1331
35.5,37.0,descending,278.04834
35.5,37.25,descending,278.50363
35.5,37.5,descending,279.39365
35.5,37.75,descending,280.504
35.5,38.0,descending,280.84332
35.75,-13.0,descending,185.77332
35.75,-12.75,descending,185.82889
35.75,-12.5,descending,185.92899
35.75,-12.25,descending,186.055
35.75,-12.0,descending,186.20091
35.75,-11.75,descending,186.301
35.75,-11.5,descending,186.1675
35.75,-11.25,descending,185.835
35.75,-11.0,descending,185.42213
35.75,-10.75,descending,185.22928
35.75,-10.5,descending,185.39125
35.75,-10.25,descending,185.87315
35.75,-10.0,descending,186.37077
35.75,-9.75,descending,186.596
35.75,-3.0,descending,189.70667
35.75,-2.75,descending,188.27888
35.75,-2.5,descending,188.045
35.75,-2.25,descending,187.82462
35.75,-2.0,descending,187.50613
35.75,-1.75,descending,187.75
35.75,-1.5,descending,189.89362
35.75,-1.25,descending,199.07455
35.75,-1.0,descending,218.55
35.75,-0.75,descending,237.25
35.75,-0.5,descending,253.24777
35.75,-0.25,descending,259.13873
35.75,0.0,descending,267.847
35.75,0.25,descending,273.88
35.75,0.5,descending,275.055
35.75,0.75,descending,274.93555
35.75,1.0,descending,274.60715
35.75,1.25,descending,274.24625
35.75,1.5,descending,273.92142
35.75,1.75,descending,273.26285
35.75,2.0,descending,272.35855
35.75,2.25,descending,272.4057
35.75,2.5,descending,273.25998
35.75,2.75,descending,274.21375
35.75,3.0,descending,275.11
35.75,3.25,descending,275.19427
35.75,3.5,descending,274.17123
35.75,3.75,descending,272.91833
35.75,4.0,descending,272.97375
35.75,4.25,descending,273.344
35.75,4.5,descending,273.5057
35.75,4.75,descending,272.98856
35.75,5.0,descending,272.29874
35.75,5.25,descending,272.22
35.75,5.5,descending,271.07666
35.75,5.75,descending,270.29498
35.75,6.0,descending,270.84222
35.75,6.25,descending,270.70798
35.75,6.5,descending,270.1157
35.75,6.75,descending,269.33
