latitude,longitude,pass_type,brightness_temp_37v
35.25,-10.0,ascending,217.002
35.25,-9.75,ascending,217.24834
35.25,-9.5,ascending,217.53166
35.25,-9.25,ascending,217.87666
35.25,-9.0,ascending,218.2225
35.25,-8.75,ascending,218.58401
35.25,-8.5,ascending,218.90666
35.25,-8.25,ascending,219.06999
35.25,-8.0,ascending,218.91333
35.25,-7.75,ascending,218.41333
35.25,-7.5,ascending,217.555
35.25,-7.25,ascending,216.82666
35.25,-7.0,ascending,216.39333
35.25,-6.75,ascending,216.82666
35.25,-6.5,ascending,220.18333
35.25,-6.25,ascending,231.13998
35.25,-6.0,ascending,251.23
35.25,-5.75,ascending,274.305
35.25,-5.5,ascending,287.67996
35.25,-5.25,ascending,287.49
35.25,-5.0,ascending,272.24
35.25,-4.75,ascending,251.00667
35.25,-4.5,ascending,237.045
35.25,-4.25,ascending,233.45667
35.25,-4.0,ascending,235.53667
35.25,-3.75,ascending,236.01
35.25,-3.5,ascending,235.26332
35.25,-3.25,ascending,237.26498
35.25,-3.0,ascending,234.20667
35.25,-2.75,ascending,231.59999
35.25,-2.5,ascending,225.84332
35.25,-2.25,ascending,224.22499
35.25,-2.0,ascending,224.67
35.25,-1.75,ascending,228.06999
35.25,-1.5,ascending,241.45999
35.25,-1.25,ascending,247.23999
35.25,-1.0,ascending,275.34668
35.25,-0.75,ascending,284.3
35.25,-0.5,ascending,294.12332
35.25,-0.25,ascending,295.7
35.25,0.0,ascending,279.445
35.25,0.25,ascending,303.75998
35.25,0.5,ascending,304.93332
35.25,0.75,ascending,305.5
35.25,1.0,ascending,305.44998
35.25,1.25,ascending,304.59
35.25,1.5,ascending,303.3933
35.25,1.75,ascending,302.24332
35.25,2.0,ascending,301.74
35.25,2.25,ascending,301.64664
35.25,2.5,ascending,301.21
35.25,2.75,ascending,302.97998
35.25,3.0,ascending,304.65332
35.25,3.25,ascending,305.16998
35.25,3.5,ascending,303.54333
35.25,3.75,ascending,302.75668
35.25,4.0,ascending,302.83334
35.25,4.25,ascending,303.80997
35.25,4.5,ascending,304.345
35.25,4.75,ascending,303.79
35.25,5.0,ascending,303.06
35.25,5.25,ascending,301.77
35.25,5.5,ascending,299.31998
35.25,5.75,ascending,297.7633
35.25,6.0,ascending,297.58334
35.25,6.25,ascending,297.9975
35.25,6.5,ascending,298.28333
35.25,6.75,ascending,297.0475
35.25,7.0,ascending,294.948
35.25,7.25,ascending,294.85333
35.25,7.5,ascending,295.54855
35.25,7.75,ascending,295.56998
35.25,8.0,ascending,295.97333
35.25,14.75,ascending,217.15666
35.25,15.0,ascending,216.76166
35.25,15.25,ascending,216.54599
35.25,15.5,ascending,216.172
35.25,15.75,ascending,215.97
35.25,16.0,ascending,215.7475
35.25,16.25,ascending,215.78249
35.25,16.5,ascending,216.00334
35.25,16.75,ascending,216.3725
35.25,17.0,ascending,216.815
35.25,17.25,ascending,217.05333
35.25,17.5,ascending,217.00334
35.25,17.75,ascending,216.85999
35.25,18.0,ascending,216.5775
35.25,18.25,ascending,216.28667
35.25,18.5,ascending,216.23999
35.25,18.75,ascending,216.42
35.25,19.0,ascending,216.59
35.25,19.25,ascending,216.67
35.25,19.5,ascending,216.72499
35.25,19.75,ascending,216.75
35.25,20.0,ascending,216.85999
35.25,20.25,ascending,217.055
35.25,20.5,ascending,217.2
35.25,20.75,ascending,217.43666
35.25,21.0,ascending,217.86499
35.25,21.25,ascending,218.22333
35.25,21.5,ascending,218.23665
35.25,21.75,ascending,217.825
35.25,22.0,ascending,217.23665
35.25,22.25,ascending,217.005
35.25,22.5,ascending,216.95499
35.25,22.75,ascending,216.60999
35.25,23.0,ascending,216.15999
35.25,23.25,ascending,217.34
35.25,23.5,ascending,226.55334
35.25,23.75,ascending,244.66
35.25,24.0,ascending,246.695
35.25,24.25,ascending,243.405
35.25,24.5,ascending,240.725
35.25,24.75,ascending,242.08667
35.25,25.0,ascending,241.15999
35.25,25.25,ascending,236.725
35.25,25.5,ascending,232.58333
35.25,25.75,ascending,227.85999
35.25,26.0,ascending,224.46333
35.25,26.25,ascending,222.375
35.25,26.5,ascending,218.94666
35.25,26.75,ascending,218.31999
35.25,27.0,ascending,221.905
35.25,27.25,ascending,220.77332
35.25,27.5,ascending,215.82498
35.25,27.75,ascending,215.15
35.25,28.0,ascending,215.07666
35.25,28.25,ascending,215.01
35.25,28.5,ascending,216.75667
35.25,28.75,ascending,218.21999
35.25,29.0,ascending,218.80666
35.25,29.25,ascending,218.67
35.25,29.5,ascending,218.355
35.25,29.75,ascending,217.31665
35.25,30.0,ascending,216.64998
35.25,30.25,ascending,215.9975
35.25,30.5,ascending,215.8125
35.25,30.75,ascending,215.9825
35.25,31.0,ascending,215.92749
35.25,31.25,ascending,215.35667
35.25,31.5,ascending,214.88599
35.25,31.75,ascending,214.622
35.25,32.0,ascending,214.725
35.25,32.25,ascending,216.17142
35.25,32.5,ascending,222.86299
35.25,32.75,ascending,227.56
35.5,-10.25,ascending,216.23999
35.5,-10.0,ascending,216.63412
35.5,-9.75,ascending,216.9595
35.5,-9.5,ascending,217.27
35.5,-9.25,ascending,217.46768
35.5,-9.0,ascending,217.80923
35.5,-8.75,ascending,218.19331
35.5,-8.5,ascending,218.73273
35.5,-8.25,ascending,219.13832
35.5,-8.0,ascending,219.23698
35.5,-7.75,ascending,218.93001
35.5,-7.5,ascending,218.28545
35.5,-7.25,ascending,217.36374
35.5,-7.0,ascending,216.68777
35.5,-6.75,ascending,216.87125
35.5,-6.5,ascending,219.12776
35.5,-6.25,ascending,227.49445
35.5,-6.0,ascending,244.60443
35.5,-5.75,ascending,264.97748
35.5,-5.5,ascending,277.40286
35.5,-5.25,ascending,272.57666
35.5,-5.0,ascending,250.26428
35.5,-4.75,ascending,235.04874
35.5,-4.5,ascending,227.65857
35.5,-4.25,ascending,225.81285
35.5,-4.0,ascending,227.23833
35.5,-3.75,ascending,226.46667
35.5,-3.5,ascending,225.99142
35.5,-3.25,ascending,225.845
35.5,-3.0,ascending,224.77832
35.5,-2.75,ascending,222.775
35.5,-2.5,ascending,220.56499
35.5,-2.25,ascending,219.44286
35.5,-2.0,ascending,219.83286
35.5,-1.75,ascending,221.56285
35.5,-1.5,ascending,227.36374
35.5,-1.25,ascending,240.97427
35.5,-1.0,ascending,256.46375
35.5,-0.75,ascending,268.008
35.5,-0.5,ascending,278.3025
35.5,-0.25,ascending,278.4975
35.5,0.0,ascending,270.6
35.5,0.25,ascending,295.1057
35.5,0.5,ascending,302.52374
35.5,0.75,ascending,305.47876
35.5,1.0,ascending,306.27426
35.5,1.25,ascending,305.62
35.5,1.5,ascending,304.21713
35.5,1.75,ascending,302.99832
35.5,2.0,ascending,302.33
35.5,2.25,ascending,301.57428
35.5,2.5,ascending,300.84747
35.5,2.75,ascending,301.9075
35.5,3.0,ascending,304.04373
35.5,3.25,ascending,305.10126
35.5,3.5,ascending,304.60376
35.5,3.75,ascending,304.1614
35.5,4.0,ascending,304.2589
35.5,4.25,ascending,304.49875
35.5,4.5,ascending,304.50333
35.5,4.75,ascending,303.5
35.5,5.0,ascending,302.215
35.5,5.25,ascending,301.03726
35.5,5.5,ascending,299.50446
35.5,5.75,ascending,298.17908
35.5,6.0,ascending,298.09915
35.5,6.25,ascending,298.5318
35.5,6.5,ascending,298.97998
35.5,6.75,ascending,298.39926
35.5,7.0,ascending,297.54813
35.5,7.25,ascending,297.77063
35.5,7.5,ascending,298.2055
35.5,7.75,ascending,298.14786
35.5,8.0,ascending,297.75668
35.5,14.5,ascending,216.45999
35.5,14.75,ascending,216.52953
35.5,15.0,ascending,216.18588
35.5,15.25,ascending,215.95714
35.5,15.5,ascending,215.50856
35.5,15.75,ascending,215.27383
35.5,16.0,ascending,215.17363
35.5,16.25,ascending,215.26363
35.5,16.5,ascending,215.61182
35.5,16.75,ascending,215.85417
35.5,17.0,ascending,216.11777
35.5,17.25,ascending,216.10222
35.5,17.5,ascending,215.91098
35.5,17.75,ascending,215.818
35.5,18.0,ascending,216.09
35.5,18.25,ascending,216.3825
35.5,18.5,ascending,216.68555
35.5,18.75,ascending,216.87
35.5,19.0,ascending,216.89777
35.5,19.25,ascending,216.8811
35.5,19.5,ascending,216.81624
35.5,19.75,ascending,216.73375
35.5,20.0,ascending,216.75
35.5,20.25,ascending,216.94571
35.5,20.5,ascending,217.12498
35.5,20.75,ascending,217.4525
35.5,21.0,ascending,217.98375
35.5,21.25,ascending,218.40572
35.5,21.5,ascending,218.34143
35.5,21.75,ascending,217.83714
35.5,22.0,ascending,217.21428
35.5,22.25,ascending,217.04285
