lat,lon,LST_Kelvin,LST_Celsius
35.25,-6.0,294.35591549295776,21.205915492957786
35.25,-5.75,294.9283146067416,21.778314606741617
35.25,-5.5,290.08237410071945,16.93237410071947
35.25,-5.25,288.99755102040814,15.847551020408162
35.25,-5.0,290.3105882352941,17.160588235294142
35.25,-3.0,290.9777358490566,17.827735849056637
35.25,-1.5,291.7111111111111,18.56111111111113
35.25,-1.25,293.85177966101696,20.701779661016985
35.25,-1.0,294.6187333333333,21.46873333333332
35.25,-0.75,293.9640404040404,20.81404040404044
35.25,-0.5,294.73921708185054,21.589217081850563
35.25,-0.25,293.6944329896907,20.544432989690733
35.25,0.0,294.5025084745763,21.352508474576325
35.25,0.25,293.3811228070175,20.231122807017528
35.25,0.5,292.94822695035464,19.79822695035466
35.25,0.75,293.6493559322034,20.4993559322034
35.25,1.0,293.63873333333333,20.488733333333357
35.25,1.25,290.09543071161045,16.94543071161047
35.25,1.5,289.5689820359282,16.418982035928195
35.25,1.75,285.6151612903226,12.465161290322612
35.25,2.0,286.4732520325203,13.323252032520315
35.25,2.25,289.57489711934153,16.42489711934155
35.25,2.5,290.20676691729324,17.05676691729326
35.25,2.75,284.14472727272727,10.994727272727289
35.25,3.0,286.45367441860463,13.303674418604658
35.25,3.25,287.44373333333334,14.293733333333364
35.25,3.5,285.76141891891893,12.611418918918957
35.25,3.75,286.36653333333334,13.21653333333336
35.25,4.0,286.3718,13.22180000000003
35.25,4.25,288.62664406779663,15.476644067796656
35.25,4.5,289.4575333333333,16.30753333333331
35.25,4.75,289.914328358209,16.764328358209013
35.25,5.0,282.32,9.170000000000016
35.25,24.75,278.80285714285714,5.652857142857158
35.25,25.5,285.88827586206895,12.738275862068974
35.25,25.75,285.8903448275862,12.740344827586227
35.25,26.25,289.93600000000004,16.786000000000058
35.25,26.75,288.42833333333334,15.278333333333364
35.25,27.0,287.7914285714286,14.641428571428605
35.25,33.0,288.990947368421,15.840947368421041
35.25,33.25,286.18534161490686,13.035341614906883
35.25,33.5,283.9545205479452,10.80452054794523
35.25,33.75,285.87260869565216,12.722608695652184
35.25,34.0,289.8055652173913,16.655565217391313
35.25,36.0,288.8072413793103,15.657241379310335
35.25,36.25,282.35061224489795,9.200612244897968
35.25,36.75,287.55454545454546,14.404545454545485
35.25,37.25,285.62,12.470000000000027
35.25,37.5,285.65,12.5
35.25,37.75,286.97064516129035,13.820645161290372
35.25,38.0,287.6581818181818,14.50818181818181
35.5,-6.0,282.40415094339625,9.254150943396269
35.5,-5.75,286.4536170212766,13.303617021276636
35.5,-5.5,287.0833898305085,13.933389830508531
35.5,-5.25,288.7493333333333,15.599333333333334
35.5,-3.0,290.29894736842107,17.14894736842109
35.5,-1.25,292.76834482758625,19.61834482758627
35.5,-1.0,293.5579549393414,20.407954939341437
