lat,lon,LST_Kelvin,LST_Celsius
35.25,-6.0,313.53975308641975,40.38975308641977
35.25,-5.75,313.39298611111116,40.24298611111118
35.25,-5.5,310.71306666666663,37.56306666666666
35.25,-5.25,305.4258064516129,32.27580645161294
35.25,-5.0,305.8990134529148,32.749013452914824
35.25,-4.75,302.14,28.99000000000001
35.25,-3.0,293.5,20.350000000000023
35.25,-1.5,306.6622222222222,33.51222222222225
35.25,-1.25,310.400395256917,37.250395256917045
35.25,-1.0,317.2432,44.093200000000024
35.25,-0.75,315.7492,42.599199999999996
35.25,-0.5,316.60313333333335,43.45313333333337
35.25,-0.25,316.1876,43.0376
35.25,-0.0,316.5252,43.37520000000001
35.25,0.25,317.23706666666664,44.08706666666666
35.25,0.5,319.42186666666663,46.271866666666654
35.25,0.75,317.94320000000005,44.79320000000007
35.25,1.0,318.8152,45.66520000000003
35.25,1.25,317.8308666666666,44.680866666666645
35.25,1.5,321.68933333333337,48.53933333333339
35.25,1.75,321.06253333333336,47.912533333333386
35.25,2.0,317.4834666666667,44.33346666666671
35.25,2.25,317.3178378378378,44.16783783783785
35.25,2.5,321.8298666666667,48.679866666666726
35.25,2.75,322.5448,49.39480000000003
35.25,3.0,321.84926666666667,48.69926666666669
35.25,3.25,321.6586666666667,48.50866666666673
35.25,3.5,318.26320000000004,45.11320000000006
35.25,3.75,319.5476,46.39760000000001
35.25,4.0,316.77706666666666,43.62706666666668
35.25,4.25,317.047,43.89700000000005
35.25,4.5,318.6892,45.53920000000005
35.25,4.75,319.7443333333333,46.59433333333334
35.25,5.0,321.9261333333333,48.77613333333335
35.25,5.25,322.46566666666666,49.31566666666669
35.25,5.5,318.09173333333337,44.94173333333339
35.25,5.75,313.9465333333334,40.7965333333334
35.25,6.0,308.1778,35.02780000000001
35.25,6.25,299.5692307692308,26.419230769230808
35.25,6.5,302.33813333333336,29.188133333333383
35.25,6.75,301.3449333333333,28.194933333333324
35.25,7.0,301.6691333333334,28.5191333333334
35.25,7.25,301.74688963210707,28.596889632107093
35.25,7.5,303.44033333333334,30.290333333333365
35.25,7.75,307.93333333333334,34.78333333333336
35.25,8.0,304.2034666666667,31.053466666666736
35.25,8.25,307.54113333333333,34.39113333333336
35.25,8.5,311.44,38.29000000000002
35.25,8.75,309.5988,36.448800000000006
35.25,9.0,310.5695333333333,37.419533333333334
35.25,9.25,311.8074666666667,38.65746666666672
35.25,9.5,315.4207333333333,42.27073333333334
35.25,9.75,315.36713333333336,42.21713333333338
35.25,10.0,318.526,45.37600000000003
35.25,10.25,317.4388666666667,44.288866666666706
35.25,10.5,317.8924,44.74240000000003
35.25,10.75,318.4048666666667,45.254866666666715
35.25,11.0,315.41880000000003,42.268800000000056
35.25,23.5,299.8790697674418,26.729069767441842
35.25,23.75,302.1654,29.0154
35.25,24.0,299.1256,25.975600000000043
35.25,24.25,303.6331297709924,30.483129770992434
35.25,24.5,304.9760854092527,31.8260854092527
35.25,24.75,305.16206666666665,32.01206666666667
35.25,25.0,305.128125,31.978125000000034
35.25,25.25,306.35710691823897,33.20710691823899
35.25,25.5,304.06714285714287,30.917142857142892
35.25,25.75,303.45168539325846,30.30168539325848
35.25,26.25,298.46,25.310000000000002
35.25,26.75,301.495,28.345000000000027
35.25,27.0,304.88142857142856,31.73142857142858
35.25,33.0,309.9716582914573,36.82165829145731
35.25,33.25,307.4960606060606,34.34606060606063
35.25,33.5,306.27942528735633,33.129425287356355
35.25,33.75,310.35501730103806,37.20501730103808
35.25,34.0,312.9301123595506,39.78011235955063
35.25,36.0,307.93122950819674,34.78122950819676
35.25,36.25,308.81800000000004,35.66800000000006
35.25,36.5,316.5988,43.448800000000006
35.25,36.75,318.81153333333333,45.66153333333335
35.25,37.0,317.7146,44.56460000000004
35.25,37.25,320.7002,47.55020000000002
35.25,37.5,317.5133333333333,44.363333333333344
35.25,37.75,316.6234,43.47340000000003
35.25,38.0,318.9618823529412,45.81188235294121
35.5,-6.0,312.2754444444444,39.12544444444444
35.5,-5.75,308.98677890011226,35.83677890011228
35.5,-5.5,306.45551528878826,33.305515288788285
35.5,-5.25,305.1687812041116,32.01878120411163
35.5,-5.0,308.0784615384615,34.928461538461534
35.5,-1.25,310.2534915254237,37.10349152542375
35.5,-1.0,315.74008918617614,42.59008918617616
35.5,-0.75,317.18475555555557,44.03475555555559
35.5,-0.5,316.0547111111111,42.90471111111111
35.5,-0.25,315.7219333333333,42.571933333333334
35.5,-0.0,314.2919333333333,41.14193333333333
35.5,0.25,316.2204222222222,43.07042222222225
35.5,0.5,319.2271777777778,46.07717777777782
35.5,0.75,318.5684888888889,45.41848888888893
35.5,1.0,319.26737777777777,46.11737777777779
35.5,1.25,320.8238888888889,47.67388888888894
35.5,1.5,321.02531111111114,47.87531111111116
35.5,1.75,321.20891111111115,48.05891111111117
35.5,2.0,320.19315555555556,47.043155555555586
35.5,2.25,320.18466666666666,47.03466666666668
35.5,2.5,321.2026666666667,48.05266666666671
35.5,2.75,322.4391777777778,49.28917777777781
35.5,3.0,321.7740444444445,48.62404444444451
35.5,3.25,321.09364444444446,47.94364444444449
35.5,3.5,320.63551111111116,47.48551111111118
35.5,3.75,319.91,46.76000000000005
35.5,4.0,319.45633333333336,46.306333333333384
35.5,4.25,321.05806666666666,47.908066666666684
35.5,4.5,324.13322222222223,50.98322222222225
35.5,4.75,322.5199333333333,49.369933333333336
35.5,5.0,322.40926666666667,49.25926666666669
35.5,5.25,320.2478666666667,47.09786666666673
35.5,5.5,317.4893777777778,44.33937777777783
35.5,5.75,309.88404444444444,36.734044444444464
35.5,6.0,304.4618,31.311800000000005
35.5,6.25,304.25882222222225,31.108822222222273
35.5,6.5,307.67504444444444,34.52504444444446
35.5,6.75,306.3691111111111,33.21911111111115
35.5,7.0,304.75179087875415,31.601790878754173
35.5,7.25,306.63414253897554,33.48414253897556
35.5,7.5,307.8652888888889,34.71528888888895
35.5,7.75,307.61044444444445,34.46044444444448
35.5,8.0,308.33128888888893,35.18128888888896
35.5,8.25,308.30295555555557,35.15295555555559
35.5,8.5,309.4451555555556,36.295155555555596
35.5,8.75,308.71555555555557,35.56555555555559
35.5,9.0,309.64624444444445,36.49624444444447
35.5,9.25,311.28124444444444,38.13124444444446
35.5,9.5,314.4706,41.32060000000001
35.5,9.75,315.4204888888889,42.270488888888906
35.5,10.0,316.5943555555555,43.444355555555546
35.5,10.25,316.9545777777778,43.80457777777781
35.5,10.5,313.18271111111113,40.032711111111155
35.5,10.75,317.3844888888889,44.234488888888905
35.5,11.0,313.7030797773655,40.5530797773655
35.5,12.5,293.72,20.57000000000005
35.5,23.5,299.07916083916086,25.929160839160886
35.5,23.75,303.1110447761194,29.961044776119422
35.5,24.0,304.5829233511587,31.432923351158706
35.5,24.25,306.449718875502,33.29971887550204
35.5,24.5,302.54333333333335,29.393333333333374
35.5,24.75,304.22828571428573,31.078285714285755
35.5,25.0,303.6606741573034,30.510674157303413
35.5,25.25,301.275,28.125
35.5,26.75,299.4866666666667,26.3366666666667
35.5,27.0,302.05801418439717,28.90801418439719
35.5,27.25,303.7517525773196,30.601752577319644
35.5,33.0,303.7116666666667,30.561666666666724
35.5,33.75,305.02617283950616,31.876172839506182
35.5,34.0,308.63189189189194,35.48189189189196
35.5,34.25,309.0021142857143,35.85211428571432
35.5,34.5,307.8551612903226,34.70516129032262
35.5,35.75,308.0107339449541,34.86073394495412
35.5,36.0,307.4953542392567,34.34535423925672
35.5,36.25,309.09042222222223,35.94042222222225
35.5,36.5,318.6559111111111,45.50591111111112
35.5,36.75,318.74013333333335,45.59013333333337
35.5,37.0,318.1568,45.0068
35.5,37.25,319.7920888888889,46.64208888888891
35.5,37.5,319.1545777777778,46.0045777777778
35.5,37.75,322.2264,49.076400000000035
35.5,38.0,320.96427450980394,47.814274509803965
35.75,-6.0,307.30563829787235,34.15563829787237
35.75,-5.75,308.2903636363637,35.1403636363637
35.75,-5.5,303.56459740259737,30.414597402597394
35.75,-5.25,306.8054237288136,33.655423728813616
35.75,-1.0,306.63343915343916,33.48343915343918
35.75,-0.75,309.1035532994924,35.9535532994924
35.75,-0.5,311.76414414414415,38.61414414414418
35.75,-0.25,313.8269806094183,40.67698060941831
35.75,-0.0,313.0971834625323,39.94718346253234
35.75,0.25,318.5126,45.36260000000004
35.75,0.5,319.6277777777778,46.47777777777782
35.75,0.75,319.22184444444446,46.07184444444448
35.75,1.0,320.5814666666667,47.43146666666672
35.75,1.25,316.5015111111111,43.35151111111111
35.75,1.5,317.59822222222226,44.448222222222284
35.75,1.75,320.56935555555555,47.41935555555557
35.75,2.0,318.76202222222224,45.612022222222265
35.75,2.25,319.3052,46.155200000000036
35.75,2.5,320.1291111111111,46.97911111111114
35.75,2.75,321.57219999999995,48.422199999999975
35.75,3.0,322.3226888888889,49.1726888888889
35.75,3.25,320.99615555555556,47.84615555555558
35.75,3.5,321.76755555555553,48.617555555555555
35.75,3.75,321.54064444444447,48.39064444444449
35.75,4.0,321.48644444444443,48.33644444444445
35.75,4.25,320.83255555555553,47.68255555555555
35.75,4.5,319.46302222222226,46.31302222222229
35.75,4.75,316.8790878754171,43.72908787541712
35.75,5.0,313.06445930880716,39.91445930880718
35.75,5.25,310.21097777777777,37.060977777777794
35.75,5.5,309.9862444444444,36.836244444444446
35.75,5.75,308.98384444444446,35.83384444444448
35.75,6.0,309.27366666666666,36.12366666666668
35.75,6.25,308.6635333333333,35.51353333333333
35.75,6.5,308.02726457399103,34.877264573991056
35.75,6.75,306.4047491638796,33.25474916387964
35.75,7.0,306.3905188679245,33.24051886792455
35.75,7.25,308.08051511758123,34.93051511758125
35.75,7.5,308.94719999999995,35.797199999999975
35.75,7.75,310.6376,37.48760000000004
35.75,8.0,309.521,36.37100000000004
35.75,8.25,309.4321333333333,36.28213333333332
35.75,8.5,310.27648888888893,37.12648888888896
35.75,8.75,310.09944444444443,36.94944444444445
35.75,9.0,309.34175555555555,36.191755555555574
35.75,9.25,309.213,36.063000000000045
35.75,9.5,312.13735555555553,38.98735555555555
35.75,9.75,312.8986888888889,39.74868888888892
35.75,10.0,315.92342222222226,42.77342222222228
35.75,10.25,316.4147777777778,43.264777777777795
35.75,10.5,314.6851612903226,41.535161290322606
35.75,10.75,312.3959448818898,39.24594488188984
35.75,11.0,310.24704225352116,37.09704225352118
35.75,12.75,297.34000000000003,24.190000000000055
35.75,13.0,297.34000000000003,24.190000000000055
35.75,23.75,298.80652173913046,25.656521739130483
35.75,27.0,299.24333333333334,26.093333333333362
35.75,27.25,299.93320512820515,26.783205128205168
35.75,34.5,305.25101123595505,32.10101123595507
35.75,35.75,305.9396,32.78960000000001
35.75,36.0,305.5253170189099,32.375317018909925
35.75,36.25,310.9145111111111,37.76451111111112
35.75,36.5,317.17244444444447,44.02244444444449
35.75,36.75,319.8136666666667,46.6636666666667
35.75,37.0,318.15926666666667,45.00926666666669
35.75,37.25,320.5496,47.39960000000002
35.75,37.5,321.7590666666667,48.609066666666706
35.75,37.75,323.6823111111111,50.53231111111114
35.75,38.0,323.1723529411765,50.02235294117651
36.0,-5.75,305.0726923076923,31.92269230769233
36.0,-5.5,301.23806896551724,28.088068965517266
36.0,-5.25,301.3807142857143,28.230714285714328
36.0,-0.5,300.2842105263158,27.134210526315826
36.0,-0.25,304.28583333333336,31.13583333333338
36.0,-0.0,308.9026666666667,35.7526666666667
36.0,0.25,314.0207073170732,40.8707073170732
36.0,0.5,318.2349777777778,45.084977777777794
36.0,0.75,319.8650666666667,46.7150666666667
36.0,1.0,318.1889777777778,45.0389777777778
36.0,1.25,318.18451111111114,45.03451111111116
36.0,1.5,316.8616666666667,43.7116666666667
36.0,1.75,315.0658888888889,41.9158888888889
36.0,2.0,314.27653333333336,41.126533333333384
36.0,2.25,312.0214,38.87140000000005
36.0,2.5,312.3327111111111,39.18271111111113
36.0,2.75,313.4586888888889,40.30868888888892
36.0,3.0,315.94662222222223,42.796622222222254
36.0,3.25,315.45522222222223,42.305222222222255
36.0,3.5,317.8705777777778,44.720577777777805
36.0,3.75,318.8810222222222,45.73102222222224
36.0,4.0,316.7075777777778,43.557577777777794
36.0,4.25,315.33213333333333,42.182133333333354
36.0,4.5,313.5469333333333,40.39693333333332
36.0,4.75,313.5444222222222,40.394422222222204
36.0,5.0,313.17386666666664,40.02386666666666
36.0,5.25,313.6749111111111,40.52491111111112
36.0,5.5,314.0854444444445,40.9354444444445
36.0,5.75,314.4576,41.307600000000036
36.0,6.0,312.4926222222222,39.342622222222246
36.0,6.25,311.46624444444444,38.316244444444465
36.0,6.5,308.52176142697886,35.37176142697888
36.0,6.75,308.4010666666667,35.2510666666667
36.0,7.0,308.8421333333333,35.692133333333345
36.0,7.25,309.0521111111111,35.90211111111114
36.0,7.5,308.743893214683,35.59389321468302
36.0,7.75,309.5933333333333,36.44333333333333
36.0,8.0,310.90488888888893,37.754888888888956
36.0,8.25,311.48662222222225,38.336622222222275
36.0,8.5,311.05104444444447,37.901044444444494
36.0,8.75,309.25124444444447,36.10124444444449
36.0,9.0,308.71555555555557,35.56555555555559
36.0,9.25,307.9891777777778,34.83917777777782
36.0,9.5,307.26837777777774,34.118377777777766
36.0,9.75,310.2339333333333,37.083933333333334
36.0,10.0,313.96666666666664,40.81666666666666
36.0,10.25,315.4398888888889,42.289888888888925
36.0,10.5,313.7246124763705,40.57461247637053
36.0,27.25,296.49,23.340000000000032
36.0,27.75,302.94885572139304,29.798855721393068
36.0,28.0,304.9025702811245,31.75257028112452
36.0,32.5,301.770447761194,28.620447761194043
36.0,32.75,305.0389583333333,31.888958333333335
36.0,33.0,306.27642857142854,33.12642857142856
36.0,36.0,304.4544480519481,31.3044480519481
36.0,36.25,312.09613333333334,38.946133333333364
36.0,36.5,316.05413333333337,42.90413333333339
36.0,36.75,317.2145111111111,44.06451111111113
36.0,37.0,317.7087333333333,44.55873333333335
36.0,37.25,321.9297111111111,48.77971111111111
36.0,37.5,316.0559284116331,42.90592841163311
36.0,37.75,317.3489562289562,44.198956228956206
36.0,38.0,317.3498039215686,44.199803921568616
36.25,-6.25,306.73285714285714,33.582857142857165
36.25,-6.0,308.12116279069767,34.97116279069769
36.25,-5.75,304.88455467869227,31.73455467869229
36.25,-5.5,303.6440566037736,30.49405660377363
36.25,-5.25,306.8567605633803,33.70676056338033
36.25,0.25,309.864,36.714
36.25,0.5,313.407664399093,40.25766439909302
36.25,0.75,313.0049423815621,39.854942381562125
36.25,1.0,316.7070888888889,43.55708888888893
36.25,1.25,317.7687555555556,44.618755555555595
36.25,1.5,317.34097777777777,44.19097777777779
36.25,1.75,317.43877777777783,44.28877777777785
36.25,2.0,315.89400000000006,42.744000000000085
36.25,2.25,311.3967333333333,38.24673333333334
36.25,2.5,311.0228,37.87280000000004
36.25,2.75,309.9298444444444,36.77984444444445
36.25,3.0,311.09402222222224,37.94402222222226
36.25,3.25,314.44157777777775,41.291577777777775
36.25,3.5,313.6798888888889,40.529888888888934
36.25,3.75,312.8018666666667,39.651866666666706
36.25,4.0,312.10453333333334,38.95453333333336
36.25,4.25,310.6877111111111,37.53771111111115
36.25,4.5,309.1945777777778,36.04457777777782
36.25,4.75,308.8691111111111,35.71911111111115
36.25,5.0,309.57415555555554,36.42415555555556
36.25,5.25,309.7376222222222,36.58762222222225
36.25,5.5,310.4918444444445,37.34184444444452
36.25,5.75,309.7529555555556,36.60295555555564
36.25,6.0,309.3845777777778,36.234577777777815
36.25,6.25,309.01042222222225,35.86042222222227
36.25,6.5,307.87011111111116,34.72011111111118
36.25,6.75,307.92240000000004,34.77240000000006
36.25,7.0,307.5956,34.44560000000001
36.25,7.25,306.9972222222222,33.84722222222223
36.25,7.5,306.5635555555556,33.413555555555604
36.25,7.75,305.1169555555556,31.966955555555614
36.25,8.0,305.4899111111111,32.33991111111112
36.25,8.25,306.8984,33.748400000000004
36.25,8.5,306.6448222222223,33.4948222222223
36.25,8.75,306.50637681159424,33.35637681159426
36.25,9.0,306.65124444444444,33.50124444444447
36.25,9.25,308.02801781737196,34.87801781737198
36.25,9.5,308.6423333333334,35.49233333333342
36.25,9.75,307.18849162011173,34.038491620111756
36.25,10.0,308.5475777777778,35.397577777777826
36.25,10.25,310.51569676700115,37.36569676700117
36.25,10.5,310.69151960784313,37.541519607843156
36.25,23.0,301.51608247422683,28.366082474226857
36.25,25.25,303.1,29.950000000000045
36.25,25.5,302.2475,29.097500000000025
36.25,25.75,295.87833333333333,22.728333333333353
36.25,26.75,298.16727272727275,25.01727272727277
36.25,27.5,300.50296296296295,27.352962962962977
36.25,27.75,301.39842696629216,28.248426966292186
36.25,28.0,303.6010294117647,30.45102941176475
36.25,28.25,304.43930555555556,31.289305555555586
36.25,29.25,305.1031906614786,31.95319066147863
36.25,29.5,301.9418439716312,28.791843971631238
36.25,29.75,304.7813848202397,31.631384820239703
36.25,30.0,301.5684126984127,28.418412698412737
36.25,30.25,303.8302681992337,30.68026819923375
36.25,30.5,302.2793170731707,29.12931707317074
36.25,32.25,304.89445692883896,31.744456928838986
36.25,32.5,302.8613457076566,29.71134570765662
36.25,32.75,302.5983777777777,29.44837777777775
36.25,33.0,304.67704115684097,31.527041156840994
36.25,33.25,306.1649008168028,33.01490081680282
36.25,33.5,307.79694058154234,34.64694058154237
36.25,33.75,307.4095135135135,34.259513513513525
36.25,34.0,306.7788888888889,33.62888888888892
36.25,35.75,300.10045112781955,26.950451127819576
36.25,36.0,303.4436280137773,30.293628013777322
36.25,36.25,311.67822222222225,38.52822222222227
36.25,36.5,315.3003111111111,42.15031111111114
36.25,36.75,315.7553777777778,42.605377777777846
36.25,37.0,319.4171333333333,46.267133333333334
36.25,37.25,319.9240888888889,46.77408888888891
36.25,37.5,319.26404444444444,46.11404444444446
36.25,37.75,319.9665111111111,46.81651111111114
36.25,38.0,321.3912549019608,48.241254901960815
36.5,-6.25,307.1265714285714,33.97657142857145
36.5,-6.0,309.5437152391546,36.39371523915463
36.5,-5.75,308.52864444444447,35.37864444444449
36.5,-5.5,303.2563333333334,30.106333333333396
36.5,-5.25,305.2776553341149,32.127655334114934
36.5,-5.0,304.1932969034608,31.043296903460828
36.5,-4.75,307.1702643171807,34.020264317180704
36.5,-4.5,306.0759523809524,32.925952380952424
36.5,1.0,307.81293706293707,34.66293706293709
36.5,1.25,310.27912524850893,37.129125248508956
36.5,1.5,308.2994501718213,35.14945017182134
36.5,1.75,306.7505327245053,33.60053272450534
36.5,2.0,305.23450704225354,32.08450704225356
36.5,2.25,304.90584686774946,31.755846867749483
36.5,2.5,307.44628571428575,34.29628571428577
36.5,2.75,307.40401337792645,34.25401337792647
36.5,3.0,305.12879999999996,31.97879999999998
36.5,3.25,306.11788888888896,32.96788888888898
36.5,3.5,307.91915555555556,34.769155555555585
36.5,3.75,308.3260666666667,35.17606666666671
36.5,4.0,306.00555555555553,32.855555555555554
36.5,4.25,302.38944444444445,29.239444444444473
36.5,4.5,304.6708888888889,31.52088888888892
