lat,lon,LST_Kelvin,LST_Celsius
35.25,-6.0,295.25984189723323,22.109841897233252
35.25,-5.75,294.10877551020405,20.958775510204077
35.25,-5.5,288.41720000000004,15.26720000000006
35.25,-5.25,285.10657627118644,11.956576271186464
35.25,-5.0,288.8092105263158,15.659210526315803
35.25,-4.75,289.05,15.900000000000034
35.25,-3.0,288.8683673469388,15.718367346938805
35.25,-1.5,289.1357894736842,15.985789473684235
35.25,-1.25,290.5037450199203,17.353745019920325
35.25,-1.0,291.6922,18.542200000000037
35.25,-0.75,289.2242809364548,16.07428093645484
35.25,-0.5,289.95172932330826,16.80172932330828
35.25,-0.25,288.818768115942,15.668768115942044
35.25,0.0,290.53682432432436,17.38682432432438
35.25,0.25,289.42322147651004,16.27322147651006
35.25,0.5,287.0002166064982,13.850216606498236
35.25,0.75,286.05342465753426,12.903424657534288
35.25,1.0,285.52983606557376,12.379836065573784
35.25,1.25,282.82158139534886,9.67158139534888
35.25,1.5,286.5269090909091,13.376909090909123
35.25,1.75,287.2549815498155,14.104981549815534
35.25,2.0,284.94328125,11.793281250000007
35.25,2.25,288.0300371747212,14.880037174721224
35.25,2.5,288.16326530612247,15.013265306122491
35.25,2.75,287.82865771812084,14.67865771812086
35.25,3.0,289.0812,15.931200000000047
35.25,3.25,287.8922,14.742200000000025
35.25,3.5,285.40127516778523,12.251275167785252
35.25,3.75,288.2598666666667,15.109866666666733
35.25,4.0,286.1218666666667,12.971866666666699
35.25,4.25,288.9648160535117,15.81481605351172
35.25,4.5,289.07633333333337,15.926333333333389
35.25,4.75,289.51133333333337,16.36133333333339
35.25,5.0,289.583515625,16.43351562500004
35.25,5.25,289.6039057239057,16.453905723905734
35.25,5.5,284.6659285714286,11.515928571428617
35.25,5.75,280.88808510638296,7.738085106382982
35.25,6.0,279.1948484848485,6.044848484848501
35.25,6.75,275.7,2.5500000000000114
35.25,7.0,276.92850574712645,3.7785057471264736
35.25,7.25,279.3534306569343,6.203430656934302
35.25,7.5,275.56,2.410000000000025
35.25,7.75,275.56,2.410000000000025
35.25,8.5,282.8495022624434,9.699502262443445
35.25,8.75,282.6618691588785,9.51186915887854
35.25,9.0,282.5679518072289,9.417951807228917
35.25,9.25,284.21494661921713,11.064946619217153
35.25,9.5,285.67582491582493,12.525824915824955
35.25,9.75,285.1679858657244,12.017985865724427
35.25,10.0,288.34275167785233,15.192751677852357
35.25,10.25,287.76954314720814,14.619543147208162
35.25,10.5,287.5698947368421,14.419894736842139
35.25,10.75,287.39617747440275,14.24617747440277
35.25,11.0,286.855923566879,13.70592356687905
35.25,23.5,286.26522522522527,13.115225225225288
