lat,lon,LST_Kelvin,LST_Celsius
35.25,-5.5,287.3462857142857,14.19628571428575
35.25,-5.25,288.16088397790054,15.010883977900562
35.25,-5.0,290.12728571428573,16.977285714285756
35.25,-4.75,289.84000000000003,16.690000000000055
35.25,-3.0,290.9335632183908,17.78356321839084
35.25,-1.5,289.5894736842106,16.43947368421061
35.25,-1.25,292.3511515151515,19.201151515151537
35.25,-1.0,293.9367741935484,20.78677419354841
35.25,-0.75,291.9362222222222,18.78622222222225
35.25,-0.5,291.4287356321839,18.278735632183896
35.25,-0.25,290.34284313725493,17.192843137254954
35.25,-0.0,291.02777142857144,17.877771428571464
35.25,0.25,291.59062857142857,18.44062857142859
35.25,0.5,291.62050632911394,18.47050632911396
35.25,0.75,291.1568115942029,18.00681159420293
35.25,1.0,291.76936329588017,18.61936329588019
35.25,1.25,290.8919133574007,17.741913357400733
35.25,1.5,292.98228373702426,19.832283737024284
35.25,1.75,293.192925170068,20.04292517006803
35.25,2.0,291.5007171314741,18.35071713147414
35.25,2.25,291.1411333333333,17.991133333333323
35.25,2.5,291.27253333333334,18.122533333333365
35.25,2.75,290.15833333333336,17.008333333333383
35.25,3.0,290.59813333333335,17.448133333333374
35.25,3.25,290.15233333333333,17.002333333333354
35.25,3.5,289.2804713804714,16.13047138047142
35.25,3.75,287.9404,14.790400000000034
35.25,4.0,289.5434,16.393400000000042
35.25,4.25,291.0343150684932,17.88431506849321
35.25,4.5,290.32286666666664,17.172866666666664
35.25,4.75,290.7968,17.64680000000004
35.25,5.0,290.2663076923077,17.116307692307714
35.25,5.25,290.65500000000003,17.505000000000052
35.25,5.5,289.9222602739726,16.77226027397262
35.25,5.75,290.0980666666667,16.948066666666705
35.25,6.0,287.99697986577183,14.846979865771857
35.25,6.25,282.0502380952381,8.900238095238137
35.25,6.5,280.61408560311287,7.464085603112892
35.25,6.75,284.2457912457912,11.095791245791247
35.25,7.0,285.2881228668942,12.138122866894207
35.25,7.25,290.44686666666666,17.296866666666688
35.25,7.5,287.7484,14.598400000000026
35.25,7.75,289.79766666666666,16.64766666666668
35.25,8.0,285.70053511705686,12.550535117056882
35.25,8.25,286.3536666666667,13.20366666666672
35.25,8.5,288.4642,15.314200000000028
35.25,8.75,287.0038666666667,13.853866666666704
35.25,9.0,288.12707070707074,14.977070707070766
35.25,9.25,289.6071812080537,16.457181208053726
35.25,9.5,291.64273333333335,18.492733333333376
35.25,9.75,290.7509830508475,17.600983050847503
35.25,10.0,291.54812286689423,18.398122866894255
35.25,10.25,290.53860000000003,17.388600000000054
35.25,10.5,290.21190635451507,17.061906354515088
35.25,10.75,289.78249999999997,16.632499999999993
35.25,11.0,289.5815,16.431500000000028
35.25,23.5,284.76444444444445,11.614444444444473
35.25,23.75,283.4550819672132,10.305081967213198
35.25,24.0,271.82,-1.329999999999984
35.25,24.25,267.6,-5.5499999999999545
35.25,24.5,284.0844117647059,10.934411764705942
35.25,24.75,279.3,6.150000000000034
35.25,25.0,280.52,7.3700000000000045
35.25,25.25,283.08153846153846,9.93153846153848
35.25,25.5,281.6552941176471,8.50529411764711
35.25,25.75,283.40000000000003,10.250000000000057
35.25,26.75,285.6066666666667,12.456666666666706
35.25,27.0,284.3614285714286,11.211428571428598
35.25,33.0,287.8716304347826,14.72163043478264
35.25,33.25,286.3372,13.187200000000018
35.25,33.5,285.50264150943394,12.352641509433965
35.25,33.75,286.93523809523805,13.785238095238071
35.25,34.0,288.90749999999997,15.757499999999993
35.5,-5.75,286.42507936507934,13.275079365079364
35.5,-5.5,288.6070072992701,15.457007299270117
35.5,-5.25,289.8978867924528,16.747886792452846
35.5,-5.0,291.14302325581394,17.993023255813966
35.5,-3.0,291.95652173913044,18.80652173913046
35.5,-1.25,291.27759493670885,18.127594936708874
35.5,-1.0,292.432752293578,19.282752293578028
35.5,-0.75,290.7168503937008,17.566850393700804
35.5,-0.5,291.1444655581948,17.994465558194804
35.5,-0.25,290.61560975609757,17.465609756097592
35.5,-0.0,290.805521023766,17.655521023766028
35.5,0.25,291.5873621460507,18.437362146050702
35.5,0.5,291.45288819875776,18.302888198757785
35.5,0.75,292.2815702479339,19.13157024793395
35.5,1.0,293.8012445730825,20.651244573082522
35.5,1.25,292.6106206896552,19.46062068965523
35.5,1.5,292.68258877434135,19.532588774341377
35.5,1.75,292.5970568561873,19.447056856187316
35.5,2.0,291.0409348093481,17.890934809348096
35.5,2.25,290.524,17.374000000000024
35.5,2.5,290.8322259887006,17.682225988700623
35.5,2.75,290.0961607142857,16.946160714285725
35.5,3.0,290.4253184357542,17.27531843575423
35.5,3.25,289.9464810690423,16.79648106904233
35.5,3.5,290.13893333333334,16.988933333333364
35.5,3.75,290.2574666666667,17.10746666666671
35.5,4.0,289.8574,16.707400000000007
35.5,4.25,292.1019686800895,18.95196868008952
35.5,4.5,293.03885321100915,19.888853211009177
35.5,4.75,290.947100591716,17.797100591716003
35.5,5.0,291.31262135922333,18.16262135922335
35.5,5.25,291.09236812570146,17.942368125701478
35.5,5.5,290.6592436040045,17.509243604004496
35.5,5.75,286.6529710144928,13.5029710144928
35.5,6.0,286.22213866039954,13.07213866039956
35.5,6.25,285.2552542372881,12.105254237288136
35.5,6.5,288.50398640996605,15.353986409966069
35.5,6.75,289.13285077951,15.982850779510045
35.5,7.0,288.02356502242156,14.873565022421587
35.5,7.25,289.3287848383501,16.17878483835011
35.5,7.5,289.0357835400226,15.8857835400226
35.5,7.75,287.71786995515697,14.567869955156993
35.5,8.0,287.7516888888889,14.60168888888893
35.5,8.25,286.4383802024747,13.288380202474741
35.5,8.5,287.264370122631,14.114370122631044
35.5,8.75,286.39761426978816,13.247614269788187
35.5,9.0,286.49109131403117,13.341091314031189
35.5,9.25,287.7154910714286,14.565491071428596
35.5,9.5,289.1690545050056,16.019054505005613
35.5,9.75,290.4921768707483,17.342176870748347
35.5,10.0,290.82296875000003,17.672968750000052
35.5,10.25,290.3806989853438,17.23069898534385
35.5,10.5,290.38928571428573,17.239285714285757
35.5,10.75,289.89253664036073,16.742536640360754
35.5,11.0,289.6747955390335,16.524795539033505
35.5,12.5,287.358,14.208000000000027
35.5,12.75,286.26,13.110000000000014
35.5,23.5,285.03133333333335,11.881333333333373
35.5,23.75,284.13394366197184,10.983943661971864
35.5,24.0,285.0533962264151,11.903396226415111
