lat,lon,LST_Kelvin,LST_Celsius
35.25,-5.75,286.5,13.350000000000023
35.25,-5.5,288.23294736842104,15.08294736842106
35.25,-5.25,289.22,16.07000000000005
35.25,-3.0,281.4793650793651,8.329365079365118
35.25,-1.5,292.50947368421055,19.35947368421057
35.25,-1.25,293.4416600790514,20.29166007905144
35.25,-1.0,294.5041077441077,21.35410774410775
35.25,-0.75,294.90262975778546,21.752629757785485
35.25,-0.5,295.6632863849765,22.51328638497654
35.25,-0.25,293.13454545454545,19.98454545454547
35.25,-0.0,296.6395862068965,23.489586206896547
35.25,0.25,298.2742,25.12420000000003
35.25,0.5,296.7972108843538,23.647210884353797
35.25,0.75,296.1091333333334,22.959133333333398
35.25,1.0,297.2592666666667,24.109266666666713
35.25,1.25,297.0427424749164,23.892742474916417
35.25,1.5,301.515,28.36500000000001
35.25,1.75,299.3764261168385,26.226426116838525
35.25,2.0,296.54689655172416,23.396896551724183
35.25,2.25,295.64933333333335,22.499333333333368
35.25,2.5,294.76413333333335,21.61413333333337
35.25,2.75,295.84420000000006,22.69420000000008
35.25,3.0,296.52293333333336,23.37293333333338
35.25,3.25,296.4451333333334,23.29513333333341
35.25,3.5,294.60246666666666,21.45246666666668
35.25,3.75,294.8485333333333,21.69853333333333
35.25,4.0,295.47026666666665,22.32026666666667
35.25,4.25,294.6004929577465,21.45049295774652
35.25,4.5,295.4260869565218,22.276086956521794
35.25,4.75,295.4966,22.346600000000024
35.25,5.0,296.7262,23.57620000000003
35.25,5.25,296.1587837837838,23.008783783783826
35.25,5.5,294.75805369127517,21.608053691275188
35.25,5.75,293.49946666666665,20.34946666666667
35.25,6.0,291.2662,18.11620000000005
35.25,6.25,286.08172661870503,12.931726618705056
35.25,6.5,286.7991505791506,13.649150579150614
35.25,6.75,286.49364548494987,13.343645484949889
35.25,7.0,287.13216216216216,13.982162162162183
35.25,7.25,294.8521333333333,21.702133333333336
35.25,7.5,290.94820000000004,17.798200000000065
35.25,7.75,291.93510067114096,18.78510067114098
35.25,8.0,285.2013651877133,12.051365187713316
35.25,8.25,288.51073333333335,15.360733333333371
35.25,8.5,291.719,18.569000000000017
35.25,8.75,290.2322666666667,17.082266666666726
35.25,9.0,291.6508,18.500800000000027
35.25,9.25,293.1172,19.967200000000048
35.25,9.5,294.5914,21.441400000000044
35.25,9.75,292.6791836734694,19.529183673469447
35.25,10.0,296.1360402684564,22.986040268456406
35.25,10.25,297.1276666666667,23.97766666666672
35.25,10.5,295.56213333333335,22.412133333333372
35.25,10.75,294.95046666666667,21.800466666666694
35.25,11.0,294.8011,21.651100000000042
35.25,23.5,286.08164705882353,12.931647058823557
35.25,23.75,283.6187012987013,10.468701298701319
35.25,24.0,274.9330909090909,1.7830909090909017
35.25,24.25,284.4777894736842,11.32778947368422
35.25,24.5,283.392,10.242000000000019
35.25,24.75,281.548,8.398000000000025
35.25,25.0,283.8065384615385,10.656538461538503
35.25,25.25,286.6336206896552,13.483620689655197
35.25,25.5,285.9413333333333,12.791333333333341
35.25,25.75,282.08,8.930000000000007
35.25,26.25,283.0,9.850000000000023
35.25,33.0,288.79990049751245,15.649900497512476
35.25,33.25,286.4060540540541,13.256054054054118
35.25,33.5,284.88882352941175,11.738823529411775
35.25,33.75,285.73818181818183,12.588181818181852
35.25,36.25,286.6108695652174,13.460869565217422
35.25,36.5,285.8701204819277,12.720120481927722
35.25,36.75,286.04640522875815,12.89640522875817
35.25,37.0,284.61735849056606,11.467358490566085
35.5,-5.75,288.2425,15.09250000000003
35.5,-5.5,288.245641025641,15.095641025641044
35.5,-3.0,279.85285714285715,6.7028571428571695
35.5,-1.25,293.3085611510791,20.15856115107914
35.5,-1.0,294.39384615384614,21.243846153846164
35.5,-0.75,292.89276478679506,19.742764786795078
35.5,-0.5,292.4066425120773,19.25664251207735
35.5,-0.25,293.891724137931,20.741724137931044
35.5,-0.0,294.47895454545454,21.328954545454565
35.5,0.25,297.0253302961276,23.87533029612763
35.5,0.5,296.43469626168223,23.284696261682257
35.5,0.75,297.53223581757504,24.382235817575065
35.5,1.0,300.6686888888889,27.518688888888903
35.5,1.25,299.0492888888889,25.89928888888892
35.5,1.5,299.38084444444445,26.23084444444447
35.5,1.75,300.78608695652173,27.63608695652175
35.5,2.0,297.49680924855494,24.346809248554962
35.5,2.25,296.36875555555554,23.21875555555556
35.5,2.5,295.1338547486033,21.983854748603335
35.5,2.75,295.4174888888889,22.26748888888892
35.5,3.0,296.4688888888889,23.31888888888892
35.5,3.25,296.5824666666667,23.4324666666667
35.5,3.5,296.21624444444444,23.066244444444465
35.5,3.75,295.8660888888889,22.71608888888892
35.5,4.0,295.1080888888889,21.958088888888938
35.5,4.25,297.09544444444447,23.94544444444449
35.5,4.5,298.4419572553431,25.291957255343107
35.5,4.75,296.74513112884836,23.59513112884838
35.5,5.0,296.291206313416,23.141206313416035
35.5,5.25,295.38419391206315,22.234193912063176
35.5,5.5,294.6400888888889,21.49008888888892
35.5,5.75,290.8570378619154,17.70703786191541
35.5,6.0,289.8470403587444,16.697040358744403
35.5,6.25,290.0335440180587,16.88354401805873
35.5,6.5,293.47587973273943,20.325879732739452
35.5,6.75,292.44680044593093,19.296800445930955
35.5,7.0,290.8945800671893,17.744580067189304
35.5,7.25,291.73559776536314,18.58559776536316
35.5,7.5,291.11175660160734,17.961756601607362
35.5,7.75,289.2202244668911,16.070224466891148
35.5,8.0,290.9850666666667,17.835066666666705
35.5,8.25,289.0393763919822,15.889376391982239
35.5,8.5,290.5028698553949,17.352869855394943
35.5,8.75,288.97211111111113,15.822111111111155
35.5,9.0,289.0722234636872,15.922223463687203
35.5,9.25,290.91659621802006,17.766596218020084
35.5,9.5,292.1789333333333,19.028933333333327
35.5,9.75,292.92661399548535,19.776613995485377
35.5,10.0,295.0233637548892,21.873363754889226
35.5,10.25,296.06033632286994,22.910336322869966
35.5,10.5,295.37556171983357,22.225561719833593
35.5,10.75,294.5090746934225,21.359074693422542
35.5,11.0,294.25335849056603,21.103358490566052
35.5,12.5,286.992,13.842000000000041
35.5,12.75,287.06,13.910000000000025
35.5,23.5,285.18376470588237,12.03376470588239
35.5,23.75,284.4544781144781,11.304478114478115
35.5,24.0,285.4211155378486,12.27111553784863
35.5,24.25,286.4894736842105,13.339473684210532
35.5,24.75,284.63111111111107,11.48111111111109
35.5,25.0,284.46571428571434,11.315714285714364
35.5,25.25,285.5116666666667,12.361666666666736
35.5,26.75,282.38,9.230000000000018
35.5,27.0,283.9858620689655,10.835862068965525
35.5,27.25,284.73944954128444,11.589449541284466
35.5,33.0,289.4569230769231,16.306923076923113
35.5,33.75,286.1585185185185,13.008518518518542
35.5,34.0,287.16563380281696,14.015633802816978
35.5,34.25,288.1990714285715,15.049071428571494
35.5,34.5,282.375,9.225000000000023
35.5,36.0,280.16999999999996,7.019999999999982
35.5,36.25,286.69961038961037,13.549610389610393
35.5,36.5,285.65218637992837,12.50218637992839
35.5,36.75,286.2484415584416,13.098441558441607
35.5,37.25,285.95166666666665,12.801666666666677
35.5,37.5,288.2915625,15.14156250000002
35.5,37.75,283.57384615384615,10.42384615384617
35.75,-1.0,290.571170212766,17.421170212766015
35.75,-0.75,290.1422506393862,16.992250639386214
35.75,-0.5,293.03664652567977,19.886646525679794
35.75,-0.25,293.69613540197463,20.546135401974652
35.75,-0.0,293.4130769230769,20.263076923076937
35.75,0.25,294.38462441314556,21.234624413145582
35.75,0.5,293.1427642276423,19.99276422764234
35.75,0.75,294.4214463276836,21.271446327683634
35.75,1.0,298.51602693602695,25.36602693602697
35.75,1.25,296.0836,22.933600000000013
35.75,1.5,297.0247777777778,23.87477777777781
35.75,1.75,299.40757777777776,26.257577777777783
35.75,2.0,297.6068888888889,24.456888888888898
35.75,2.25,297.3899111111111,24.2399111111111
35.75,2.5,297.97920000000005,24.82920000000007
35.75,2.75,297.82460000000003,24.674600000000055
35.75,3.0,298.8494222222222,25.69942222222221
35.75,3.25,296.40531111111113,23.255311111111155
35.75,3.5,295.72642222222225,22.576422222222277
35.75,3.75,295.75219347581555,22.602193475815568
35.75,4.0,296.0703555555556,22.920355555555602
35.75,4.25,295.74717318435756,22.597173184357587
35.75,4.5,295.4416837315131,22.291683731513103
35.75,4.75,293.9000461361015,20.750046136101503
35.75,5.0,292.4547603121516,19.304760312151643
35.75,5.25,291.5978619153675,18.447861915367525
35.75,5.5,292.1445261984393,18.994526198439303
35.75,5.75,292.01416386083054,18.86416386083056
35.75,6.0,292.16797777777776,19.017977777777787
35.75,6.25,293.75810267857145,20.60810267857147
35.75,6.5,291.5402491506229,18.390249150622935
35.75,6.75,290.06589543937713,16.915895439377152
35.75,7.0,289.08485523385303,15.934855233853057
35.75,7.25,290.47011627906977,17.320116279069794
35.75,7.5,288.8886809470124,15.738680947012426
35.75,7.75,292.03228539576367,18.882285395763688
35.75,8.0,290.9936,17.843600000000038
35.75,8.25,291.3339488320356,18.18394883203564
35.75,8.5,291.3730066815145,18.223006681514505
35.75,8.75,289.7542217245241,16.60422172452411
35.75,9.0,288.15941704035873,15.009417040358755
35.75,9.25,288.4506666666667,15.3006666666667
35.75,9.5,290.04816326530613,16.898163265306152
35.75,9.75,291.5290625,18.379062500000032
35.75,10.0,294.1954961832061,21.045496183206126
35.75,10.25,293.55744214372714,20.407442143727167
35.75,10.5,292.8846916565901,19.734691656590144
35.75,10.75,291.61608333333334,18.46608333333336
35.75,11.0,289.81212121212127,16.662121212121292
35.75,12.75,284.78000000000003,11.630000000000052
35.75,13.0,284.78000000000003,11.630000000000052
35.75,14.5,284.62,11.470000000000027
35.75,23.25,288.54533333333336,15.395333333333383
35.75,23.75,279.24222222222227,6.09222222222229
