lat,lon,LST_Kelvin,LST_Celsius
35.25,-6.0,300.4475862068965,27.29758620689654
35.25,-5.75,300.7568309859155,27.606830985915508
35.25,-5.5,297.1812,24.031200000000013
35.25,-5.25,298.65293333333335,25.502933333333374
35.25,-5.0,301.14973684210526,27.99973684210528
35.25,-4.75,300.18,27.03000000000003
35.25,-3.0,293.0736,19.92360000000002
35.25,-1.5,297.2968421052632,24.146842105263204
35.25,-1.25,301.84772908366534,28.697729083665365
35.25,-1.0,299.26196226415095,26.111962264150975
35.25,-0.75,291.6448387096774,18.494838709677424
35.25,-0.0,295.3251724137931,22.17517241379312
35.25,0.25,293.87135135135134,20.72135135135136
35.25,0.5,298.61693693693695,25.466936936936975
35.25,0.75,302.14213333333333,28.992133333333356
35.25,1.0,301.251186440678,28.10118644067802
35.25,1.25,297.9039779005525,24.753977900552513
35.25,1.5,299.35368421052635,26.203684210526376
35.25,1.75,300.9517730496454,27.80177304964542
35.25,2.0,304.4097972972973,31.259797297297325
35.25,2.25,305.2626,32.11260000000004
35.25,2.5,302.1294076655052,28.97940766550522
35.25,2.75,300.3238211382114,27.173821138211395
35.25,3.0,304.06193333333334,30.911933333333366
35.25,3.25,304.02928327645054,30.879283276450565
35.25,3.5,299.6228346456693,26.47283464566931
35.25,3.75,298.15243986254296,25.002439862542985
35.25,4.0,298.27585964912276,25.125859649122788
35.25,4.25,295.09777777777776,21.947777777777787
35.25,4.75,294.768275862069,21.618275862069027
35.25,5.25,290.46000000000004,17.31000000000006
35.25,5.5,296.89115879828324,23.741158798283266
35.25,5.75,295.9862641509434,22.836264150943407
35.25,6.0,292.8258394160584,19.67583941605841
35.25,6.25,289.2512068965517,16.10120689655173
35.25,6.75,290.1381818181818,16.98818181818183
35.25,7.0,286.56,13.410000000000025
35.25,7.25,294.51500000000004,21.365000000000066
35.25,7.5,295.0910497237569,21.94104972375692
35.25,7.75,299.052,25.902000000000044
35.25,8.0,293.368,20.218000000000018
