lat,lon,LST_Kelvin,LST_Celsius
35.25,-6.0,314.81448275862067,41.66448275862069
35.25,-5.75,314.3805243445693,41.230524344569346
35.25,-5.5,307.0054666666667,33.8554666666667
35.25,-5.25,303.3655518394649,30.215551839464922
35.25,-5.0,301.2090425531915,28.059042553191546
35.25,-3.0,295.9088524590164,22.758852459016396
35.25,-0.75,306.2920930232558,33.142093023255825
35.25,-0.5,310.9481656804734,37.7981656804734
35.25,-0.25,312.85153333333335,39.70153333333337
35.25,-0.0,314.0656,40.91560000000004
35.25,0.25,314.49920000000003,41.34920000000005
35.25,0.5,312.3260073260073,39.17600732600732
35.25,0.75,313.162787456446,40.012787456446006
35.25,1.0,316.3401337792642,43.190133779264215
35.25,1.25,315.73153333333335,42.58153333333337
35.25,1.5,318.2172666666667,45.06726666666674
35.25,1.75,318.03266666666667,44.882666666666694
35.25,2.0,317.6793333333333,44.52933333333334
35.25,2.25,317.5254,44.37540000000001
35.25,2.5,317.3296666666667,44.17966666666672
35.25,2.75,316.7076,43.557600000000036
35.25,3.0,317.9602,44.81020000000001
35.25,3.25,319.54206666666664,46.392066666666665
35.25,3.5,319.0404,45.8904
35.25,3.75,320.08366666666666,46.93366666666668
35.25,4.0,320.4936666666667,47.34366666666671
35.25,4.25,320.41659999999996,47.26659999999998
35.25,4.5,322.18426666666664,49.03426666666667
35.25,4.75,322.62539999999996,49.47539999999998
35.25,5.0,320.7468,47.59680000000003
35.25,5.25,322.32133333333337,49.17133333333339
35.25,5.5,321.9368,48.78680000000003
35.25,5.75,320.56853333333333,47.41853333333336
35.25,6.0,318.45453333333336,45.30453333333338
35.25,6.25,314.64046666666667,41.49046666666669
35.25,6.5,315.86,42.710000000000036
35.25,6.75,316.01533333333333,42.86533333333335
35.25,7.0,317.1458,43.99580000000003
35.25,7.25,322.7264,49.576400000000035
35.25,7.5,320.31686666666667,47.16686666666669
35.25,7.75,322.4476666666667,49.297666666666714
35.25,8.0,317.83753333333334,44.68753333333336
35.25,8.25,318.2384666666667,45.088466666666704
35.25,8.5,320.76413333333335,47.61413333333337
35.25,8.75,319.79993333333334,46.649933333333365
35.25,9.0,319.12913333333336,45.97913333333338
35.25,9.25,319.7307333333333,46.58073333333334
35.25,9.5,321.17220000000003,48.022200000000055
35.25,9.75,319.00533333333334,45.85533333333336
35.25,10.0,321.2560666666667,48.10606666666672
35.25,10.25,320.04106666666667,46.89106666666669
35.25,10.5,319.7804,46.63040000000001
35.25,10.75,320.6492666666667,47.4992666666667
35.25,11.0,319.4655,46.31550000000004
35.25,23.5,305.34833333333336,32.19833333333338
35.25,23.75,308.5652666666667,35.415266666666696
35.25,24.0,306.3591333333334,33.2091333333334
35.25,24.25,309.0626717557252,35.91267175572523
35.25,24.5,309.5725266903915,36.42252669039152
35.25,24.75,310.9680666666667,37.81806666666671
35.25,25.0,310.65953125,37.50953125000001
35.25,25.25,311.0811320754717,37.93113207547174
35.25,25.5,309.1,35.950000000000045
35.25,25.75,308.9153488372093,35.76534883720933
35.25,26.25,301.2428571428572,28.092857142857213
35.25,26.75,303.37166666666667,30.221666666666692
35.25,27.0,306.112,32.962000000000046
35.25,33.0,321.2664,48.1164
35.25,33.25,317.1429,43.99290000000002
35.25,33.5,316.80386363636364,43.65386363636367
35.25,33.75,319.91576388888893,46.765763888888955
35.25,34.0,321.4885393258427,48.3385393258427
35.25,36.0,311.99151020408164,38.84151020408166
35.25,36.25,312.4647333333333,39.31473333333332
35.25,36.5,320.5554666666667,47.40546666666671
35.25,36.75,326.46386666666666,53.313866666666684
35.25,37.0,328.0206,54.870600000000024
35.25,37.25,327.86413333333337,54.71413333333339
35.25,37.5,327.54626666666667,54.39626666666669
35.25,37.75,327.1084,53.95840000000004
35.25,38.0,326.2782352941177,53.1282352941177
35.5,-6.0,310.3618761726079,37.2118761726079
35.5,-5.75,307.66146829810907,34.511468298109094
35.5,-5.5,303.3972768878719,30.24727688787192
35.5,-5.25,302.399512195122,29.24951219512201
35.5,-5.0,302.3848888888889,29.234888888888918
35.5,-3.0,291.66,18.510000000000048
35.5,-0.75,306.1281632653061,32.97816326530614
35.5,-0.5,306.11115384615385,32.96115384615388
35.5,-0.25,309.7926363636364,36.64263636363643
35.5,-0.0,309.2912452830189,36.14124528301892
35.5,0.25,313.7954757630162,40.645475763016236
35.5,0.5,311.26545171339563,38.11545171339566
35.5,0.75,311.64919708029197,38.49919708029199
35.5,1.0,317.29973333333334,44.14973333333336
35.5,1.25,317.34104444444444,44.19104444444446
35.5,1.5,317.5249165739711,44.37491657397112
35.5,1.75,318.77506666666665,45.62506666666667
35.5,2.0,317.77702222222223,44.62702222222225
35.5,2.25,317.05204444444445,43.90204444444447
35.5,2.5,316.7034444444445,43.553444444444494
35.5,2.75,317.6226888888889,44.47268888888891
35.5,3.0,317.8970888888889,44.747088888888925
35.5,3.25,318.6801777777778,45.53017777777785
35.5,3.5,318.81662222222224,45.66662222222226
35.5,3.75,319.27648888888893,46.12648888888896
35.5,4.0,320.42633333333333,47.276333333333355
35.5,4.25,322.3137555555556,49.16375555555561
35.5,4.5,326.42133333333334,53.27133333333336
35.5,4.75,323.76973333333336,50.619733333333386
35.5,5.0,323.0058,49.855800000000045
35.5,5.25,322.87004444444443,49.720044444444454
35.5,5.5,321.77308888888894,48.62308888888896
35.5,5.75,318.7012666666667,45.55126666666672
35.5,6.0,318.1955333333333,45.04553333333331
35.5,6.25,317.3109111111111,44.16091111111115
35.5,6.5,319.6797111111111,46.52971111111111
35.5,6.75,320.1917777777778,47.04177777777784
35.5,7.0,319.50486666666666,46.35486666666668
35.5,7.25,320.41448888888885,47.26448888888888
35.5,7.5,321.12255555555555,47.97255555555557
35.5,7.75,320.11699999999996,46.966999999999985
35.5,8.0,320.8146444444444,47.664644444444434
35.5,8.25,320.1233555555556,46.9733555555556
35.5,8.5,320.2894444444444,47.13944444444445
35.5,8.75,319.4081555555556,46.25815555555562
35.5,9.0,317.82913333333335,44.67913333333337
35.5,9.25,318.9301555555556,45.78015555555561
35.5,9.5,319.7952888888889,46.6452888888889
35.5,9.75,320.2377333333334,47.087733333333404
35.5,10.0,320.4000444444444,47.25004444444443
35.5,10.25,319.1783555555556,46.028355555555606
35.5,10.5,317.0753555555556,43.9253555555556
35.5,10.75,319.60895555555555,46.458955555555576
35.5,11.0,316.70805194805195,43.55805194805197
35.5,12.5,306.79826086956524,33.64826086956526
35.5,12.75,308.26,35.110000000000014
35.5,23.5,304.2443708609272,31.0943708609272
35.5,23.75,307.3071214642263,34.15712146422635
35.5,24.0,308.2481081081081,35.098108108108136
35.5,24.25,309.1228,35.97280000000001
35.5,24.5,306.23333333333335,33.08333333333337
35.5,24.75,309.5028368794326,36.35283687943263
35.5,25.0,309.038202247191,35.88820224719103
35.5,25.25,302.6523076923077,29.50230769230774
35.5,26.75,303.12,29.970000000000027
35.5,27.0,305.77525179856116,32.62525179856118
35.5,27.25,309.65036269430055,36.50036269430058
35.5,33.0,316.75500000000005,43.605000000000075
35.5,33.75,314.80543209876544,41.65543209876546
35.5,34.0,318.6459060402684,45.49590604026844
35.5,34.25,317.5427272727273,44.39272727272731
35.5,34.5,316.55870967741936,43.40870967741938
35.5,35.75,312.17638888888894,39.02638888888896
35.5,36.0,310.92989522700816,37.77989522700818
35.5,36.25,314.10931111111114,40.95931111111116
35.5,36.5,324.83984444444445,51.689844444444475
35.5,36.75,325.9813111111111,52.83131111111112
35.5,37.0,327.9516222222222,54.80162222222225
35.5,37.25,327.8640222222222,54.71402222222224
35.5,37.5,328.6523555555556,55.502355555555596
35.5,37.75,329.7098666666667,56.55986666666672
35.5,38.0,327.88643137254905,54.73643137254908
35.75,-6.0,303.03595744680854,29.88595744680856
35.75,-5.75,306.0435151515152,32.8935151515152
35.75,-5.5,302.9010681399632,29.751068139963195
35.75,-0.25,304.04470588235296,30.89470588235298
35.75,-0.0,306.4104054054054,33.260405405405436
35.75,0.25,308.47396226415094,35.323962264150964
35.75,0.5,309.1857337883959,36.03573378839593
35.75,0.75,311.04609406952966,37.89609406952968
35.75,1.0,314.22002525252526,41.070025252525284
35.75,1.25,313.30133333333333,40.151333333333355
35.75,1.5,315.511,42.36100000000005
35.75,1.75,317.3977777777778,44.2477777777778
35.75,2.0,316.71108888888887,43.56108888888889
35.75,2.25,317.3876666666667,44.23766666666671
35.75,2.5,317.0740666666667,43.924066666666704
35.75,2.75,317.91904444444447,44.76904444444449
35.75,3.0,320.05784444444447,46.90784444444449
35.75,3.25,319.1601333333333,46.01013333333333
35.75,3.5,319.2755777777778,46.125577777777835
35.75,3.75,320.27706666666666,47.12706666666668
35.75,4.0,321.72742222222223,48.57742222222225
35.75,4.25,322.1030888888889,48.95308888888894
35.75,4.5,321.461,48.311000000000035
35.75,4.75,320.765,47.61500000000001
35.75,5.0,319.9297111111111,46.77971111111111
35.75,5.25,318.90722222222223,45.75722222222225
35.75,5.5,319.64648888888894,46.49648888888896
35.75,5.75,319.0614444444444,45.91144444444444
35.75,6.0,319.4639777777778,46.313977777777836
35.75,6.25,320.3239333333333,47.17393333333331
35.75,6.5,319.2389111111111,46.088911111111145
35.75,6.75,319.0686,45.918600000000026
35.75,7.0,319.0610666666667,45.91106666666673
35.75,7.25,320.1520888888889,47.00208888888892
35.75,7.5,320.6339111111111,47.48391111111113
35.75,7.75,322.3679333333333,49.21793333333335
35.75,8.0,320.93733333333336,47.78733333333338
35.75,8.25,321.40211111111114,48.25211111111116
35.75,8.5,321.1322666666666,47.982266666666646
35.75,8.75,320.2716,47.1216
35.75,9.0,317.63748888888887,44.48748888888889
35.75,9.25,316.8241111111111,43.67411111111113
35.75,9.5,317.69744444444444,44.547444444444466
35.75,9.75,319.0579333333333,45.90793333333335
35.75,10.0,320.0596,46.90960000000001
35.75,10.25,319.23277777777776,46.08277777777778
35.75,10.5,318.96529477196884,45.815294771968865
35.75,10.75,316.02844793713166,42.87844793713168
35.75,11.0,313.22140845070425,40.07140845070427
35.75,12.75,307.104,33.95400000000001
35.75,13.0,307.98,34.83000000000004
35.75,14.25,308.67333333333335,35.52333333333337
35.75,14.5,314.5783823529412,41.42838235294124
35.75,23.25,300.4866666666667,27.3366666666667
35.75,23.75,304.2226086956522,31.072608695652207
35.75,27.0,304.8233333333333,31.673333333333346
35.75,27.25,305.0467901234568,31.89679012345681
