station,latitude,longitude,brightness_temp_37v,temperature
AMF_US-Aud_BASE-BADM_4-1,31.59,-110.51,,300.7
AMF_US-Bkg_BASE-BADM_4-1,44.35,-96.84,,293.295
AMF_US-Blk_BASE-BADM_2-1,44.16,-103.65,,282.2
AMF_US-Dk3_BASE-BADM_4-5,35.98,-79.09,,292.414
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,293.65
FLX_NL-Loo_FLUXNET2015_FULLSET_1996-2014_1-4,52.17,5.74,267.6192896875,288.465
