station,latitude,longitude,brightness_temp_37v,temperature
AMF_US-Blk_BASE-BADM_2-1,44.16,-103.65,,271.1
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,282.1
AMF_US-MOz_BASE-BADM_11-5,38.7,-92.2,,284.791
FLX_DE-Geb_FLUXNET2015_FULLSET_2001-2014_1-4,51.1,10.91,265.8695546875,278.685
FLX_DE-Hai_FLUXNET2015_FULLSET_2000-2012_1-4,51.08,10.45,266.14673874999994,280.22
