station,latitude,longitude,brightness_temp_37v,temperature
AMF_US-Bo1_BASE-BADM_2-1,40.01,-88.29,,290.975
AMF_US-Dk3_BASE-BADM_4-5,35.98,-79.09,,288.839
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,288.4
FLX_DE-Hai_FLUXNET2015_FULLSET_2000-2012_1-4,51.08,10.45,274.09471703125,284.565
FLX_NL-Loo_FLUXNET2015_FULLSET_1996-2014_1-4,52.17,5.74,266.34726453125,285.975
