station,latitude,longitude,brightness_temp_37v,temperature
AMF_US-Aud_BASE-BADM_4-1,31.59,-110.51,,282.535
AMF_US-Blk_BASE-BADM_2-1,44.16,-103.65,,274.155
AMF_US-Bo1_BASE-BADM_2-1,40.01,-88.29,,273.135
AMF_US-FPe_BASE-BADM_2-1,48.31,-105.1,,269.685
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,277.01
FLX_DE-Hai_FLUXNET2015_FULLSET_2000-2012_1-4,51.08,10.45,259.71984828125,275.7
FLX_IT-Col_FLUXNET2015_FULLSET_1996-2014_1-4,41.85,13.59,252.71450625,278.757
