station,latitude,longitude,brightness_temp_37v,temperature
AMF_US-Aud_BASE-BADM_4-1,31.59,-110.51,,302.27
AMF_US-Bo1_BASE-BADM_2-1,40.01,-88.29,,293.07
AMF_US-FPe_BASE-BADM_2-1,48.31,-105.1,,291.09
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,291.75
FLX_DE-Hai_FLUXNET2015_FULLSET_2000-2012_1-4,51.08,10.45,278.22212546875005,287.575
FLX_FR-LBr_FLUXNET2015_FULLSET_1996-2008_1-4,44.72,-0.77,255.89779984375002,290.84
FLX_IT-Col_FLUXNET2015_FULLSET_1996-2014_1-4,41.85,13.59,260.8404220967742,285.008
