station,latitude,longitude,brightness_temp_37v,temperature
AMF_US-Bkg_BASE-BADM_4-1,44.35,-96.84,,274.07
AMF_US-Blk_BASE-BADM_2-1,44.16,-103.65,,273.06
AMF_US-Bo1_BASE-BADM_2-1,40.01,-88.29,,273.905
AMF_US-Dk3_BASE-BADM_4-5,35.98,-79.09,,281.019
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,276.38
FLX_IT-Col_FLUXNET2015_FULLSET_1996-2014_1-4,41.85,13.59,249.17436046874997,274.059
FLX_NL-Loo_FLUXNET2015_FULLSET_1996-2014_1-4,52.17,5.74,253.25946359375,279.379
