station,latitude,longitude,brightness_temp_37v,temperature
AMF_US-Bkg_BASE-BADM_4-1,44.35,-96.84,,294.03
AMF_US-Bo2_BASE-BADM_2-1,40.01,-88.29,,288.22
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,290.53
FLX_DE-Geb_FLUXNET2015_FULLSET_2001-2014_1-4,51.1,10.91,276.92402015625,286.6
FLX_DE-Hai_FLUXNET2015_FULLSET_2000-2012_1-4,51.08,10.45,277.749500625,287.605
FLX_FR-LBr_FLUXNET2015_FULLSET_1996-2008_1-4,44.72,-0.77,214.03687374999998,290.705
