station,latitude,longitude,brightness_temp_37v,temperature
AMF_US-Bkg_BASE-BADM_4-1,44.35,-96.84,,283.66
AMF_US-Bo2_BASE-BADM_2-1,40.01,-88.29,,288.105
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,287.7
FLX_DE-Geb_FLUXNET2015_FULLSET_2001-2014_1-4,51.1,10.91,266.39527109375,278.125
