station,latitude,longitude,brightness_temp_37v,temperature
AMF_US-Aud_BASE-BADM_4-1,31.59,-110.51,,295.515
AMF_US-Bo1_BASE-BADM_2-1,40.01,-88.29,,296.635
AMF_US-Bo2_BASE-BADM_2-1,40.01,-88.29,,296.5
AMF_US-FPe_BASE-BADM_2-1,48.31,-105.1,,289.78
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,295.32
FLX_DE-Geb_FLUXNET2015_FULLSET_2001-2014_1-4,51.1,10.91,272.64550407407404,285.655
