station,latitude,longitude,brightness_temp_37v,temperature
AMF_US-Bo2_BASE-BADM_2-1,40.01,-88.29,,270.785
AMF_US-Dk3_BASE-BADM_4-5,35.98,-79.09,,280.726
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,276.69
FLX_DE-Geb_FLUXNET2015_FULLSET_2001-2014_1-4,51.1,10.91,267.42502921875,278.545
FLX_DE-Hai_FLUXNET2015_FULLSET_2000-2012_1-4,51.08,10.45,268.2081540625,273.5
FLX_IT-Col_FLUXNET2015_FULLSET_1996-2014_1-4,41.85,13.59,246.64843453125002,273.585
FLX_NL-Loo_FLUXNET2015_FULLSET_1996-2014_1-4,52.17,5.74,261.39996234374996,281.537
