station,latitude,longitude,brightness_temp_37v,temperature
AMF_US-Aud_BASE-BADM_4-1,31.59,-110.51,,288.07
AMF_US-Bkg_BASE-BADM_4-1,44.35,-96.84,,277.965
AMF_US-Bo1_BASE-BADM_2-1,40.01,-88.29,,283.625
AMF_US-Bo2_BASE-BADM_2-1,40.01,-88.29,,279.72
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,284.56
AMF_US-MOz_BASE-BADM_11-5,38.7,-92.2,,287.544
FLX_DE-Geb_FLUXNET2015_FULLSET_2001-2014_1-4,51.1,10.91,271.545318125,282.88
