station,latitude,longitude,brightness_temp_37v,temperature
AMF_US-Dk3_BASE-BADM_4-5,35.98,-79.09,,295.217
AMF_US-FPe_BASE-BADM_2-1,48.31,-105.1,,294.72
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,292.83
FLX_DE-Geb_FLUXNET2015_FULLSET_2001-2014_1-4,51.1,10.91,278.038520625,293.155
FLX_FR-LBr_FLUXNET2015_FULLSET_1996-2008_1-4,44.72,-0.77,267.17397700000004,290.195
FLX_NL-Loo_FLUXNET2015_FULLSET_1996-2014_1-4,52.17,5.74,268.69015625000003,289.76
