station,latitude,longitude,brightness_temp_37v,temperature
AMF_US-Bkg_BASE-BADM_4-1,44.35,-96.84,,273.9
AMF_US-FPe_BASE-BADM_2-1,48.31,-105.1,,270.525
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,276.82
FLX_DE-Geb_FLUXNET2015_FULLSET_2001-2014_1-4,51.1,10.91,259.69038109375003,271.645
FLX_NL-Loo_FLUXNET2015_FULLSET_1996-2014_1-4,52.17,5.74,254.7553303125,279.009
