station,latitude,longitude,brightness_temp_37v,temperature
AMF_US-Blk_BASE-BADM_2-1,44.16,-103.65,,278.01
AMF_US-Bo1_BASE-BADM_2-1,40.01,-88.29,,293.355
AMF_US-FPe_BASE-BADM_2-1,48.31,-105.1,,284.655
FLX_DE-Geb_FLUXNET2015_FULLSET_2001-2014_1-4,51.1,10.91,267.919144375,279.46
FLX_FR-LBr_FLUXNET2015_FULLSET_1996-2008_1-4,44.72,-0.77,253.90910078125,287.388
FLX_NL-Loo_FLUXNET2015_FULLSET_1996-2014_1-4,52.17,5.74,259.1458496875,286.96
