latitude,longitude,pass_type,brightness_temp_37v
35.25,-10.0,ascending,213.70833
35.25,-9.75,ascending,213.84166
35.25,-9.5,ascending,214.07332
35.25,-9.25,ascending,214.15999
35.25,-9.0,ascending,214.05998
35.25,-8.75,ascending,213.6875
35.25,-8.5,ascending,213.26498
35.25,-8.25,ascending,212.84
35.25,-8.0,ascending,212.58667
35.25,-7.75,ascending,212.51999
35.25,-7.5,ascending,212.58998
35.25,-7.25,ascending,212.755
35.25,-7.0,ascending,212.89749
35.25,-6.75,ascending,213.63
35.25,-6.5,ascending,217.35333
35.25,-6.25,ascending,228.66667
35.25,-6.0,ascending,249.97333
35.25,-5.75,ascending,270.89
35.25,-5.5,ascending,283.13998
35.25,-5.25,ascending,283.42667
35.25,-5.0,ascending,265.81332
35.25,-4.75,ascending,242.16
35.25,-4.5,ascending,228.81
35.25,-4.25,ascending,224.07666
35.25,-4.0,ascending,225.91998
35.25,-3.75,ascending,227.06499
35.25,-3.5,ascending,228.45332
35.25,-3.25,ascending,229.90332
35.25,-3.0,ascending,229.17
35.25,-2.75,ascending,225.90001
35.25,-2.5,ascending,221.95999
35.25,-2.25,ascending,220.695
35.25,-2.0,ascending,222.46
35.25,-1.75,ascending,229.05
35.25,-1.5,ascending,237.21999
35.25,-1.25,ascending,251.82332
35.25,-1.0,ascending,270.4
35.25,-0.75,ascending,282.16666
35.25,-0.5,ascending,285.385
35.25,-0.25,ascending,294.245
35.25,0.0,ascending,295.43668
35.25,0.25,ascending,298.55
35.25,0.5,ascending,301.85498
35.25,0.75,ascending,303.52332
35.25,1.0,ascending,304.28998
35.25,1.25,ascending,304.09665
35.25,1.5,ascending,303.725
35.25,1.75,ascending,302.84335
35.25,2.0,ascending,302.03333
35.25,2.25,ascending,302.79498
35.25,2.5,ascending,304.36667
35.25,2.75,ascending,306.31332
35.25,3.0,ascending,307.15997
35.25,3.25,ascending,306.31
35.25,3.5,ascending,304.175
35.25,3.75,ascending,302.93332
35.25,4.0,ascending,301.21664
35.25,4.25,ascending,300.42
35.25,4.5,ascending,303.5475
35.25,4.75,ascending,304.28665
35.25,5.0,ascending,304.11667
35.25,5.25,ascending,303.0975
35.25,5.5,ascending,300.79
35.25,5.75,ascending,298.96
35.25,6.0,ascending,298.22
35.25,6.25,ascending,296.1125
35.25,6.5,ascending,295.53497
35.25,6.75,ascending,297.3175
35.25,7.0,ascending,298.908
35.25,7.25,ascending,299.89334
35.25,7.5,ascending,299.38373
35.25,7.75,ascending,298.84778
35.25,14.75,ascending,218.315
35.25,15.0,ascending,218.0025
35.25,15.25,ascending,218.056
35.25,15.5,ascending,218.30801
35.25,15.75,ascending,218.67499
35.25,16.0,ascending,219.08
