latitude,longitude,pass_type,brightness_temp_19v
35.25,-13.0,descending,183.735
35.25,-12.75,descending,183.68399
35.25,-12.5,descending,183.586
35.25,-12.25,descending,183.46
35.25,-12.0,descending,183.2357
35.25,-11.75,descending,182.92142
35.25,-11.5,descending,182.745
35.25,-4.75,descending,223.882
35.25,-4.5,descending,217.14713
35.25,-4.25,descending,215.328
35.25,-4.0,descending,215.626
35.25,-3.75,descending,218.13249
35.25,-3.5,descending,220.66249
35.25,-3.25,descending,224.02249
35.25,-3.0,descending,222.81667
35.25,-2.75,descending,215.71333
35.25,-2.5,descending,211.75334
35.25,-2.25,descending,205.69499
35.25,-2.0,descending,207.76001
35.25,-1.75,descending,213.66333
35.25,-1.5,descending,231.01
35.25,-1.25,descending,243.34999
35.25,-1.0,descending,253.47002
35.25,-0.75,descending,256.51
35.25,-0.5,descending,258.37
35.25,-0.25,descending,259.57666
35.25,0.0,descending,259.64664
35.25,0.25,descending,259.52
35.25,0.5,descending,259.25998
35.25,0.75,descending,259.10666
35.25,1.0,descending,259.31332
35.25,1.25,descending,259.56
35.25,1.5,descending,259.60333
35.25,1.75,descending,259.59998
35.25,2.0,descending,259.58
35.25,2.25,descending,259.93002
35.25,2.5,descending,260.55
35.25,2.75,descending,260.265
35.25,3.0,descending,260.41333
35.25,3.25,descending,260.34998
35.25,3.5,descending,259.24
35.25,3.75,descending,259.38
35.25,4.0,descending,260.10498
35.25,4.25,descending,260.1133
35.25,4.5,descending,258.89
35.25,4.75,descending,257.805
35.25,5.0,descending,259.64664
35.25,5.25,descending,262.70334
35.25,5.5,descending,262.315
35.25,5.75,descending,261.04498
35.25,6.0,descending,261.09998
35.25,6.25,descending,261.36
35.25,6.5,descending,262.345
35.25,6.75,descending,262.55
35.25,7.0,descending,261.28665
35.25,7.25,descending,261.21497
35.25,7.5,descending,261.68332
35.25,7.75,descending,261.775
35.25,8.0,descending,262.06
35.25,8.25,descending,262.71997
35.25,8.5,descending,263.34665
35.25,8.75,descending,263.95334
35.25,9.0,descending,265.43668
35.25,9.25,descending,267.11
35.25,9.5,descending,268.3675
35.25,9.75,descending,269.30334
35.25,10.0,descending,269.15
35.25,10.25,descending,266.52
35.25,10.5,descending,260.335
35.25,10.75,descending,246.16667
35.25,11.0,descending,218.97499
35.25,11.25,descending,196.515
35.25,11.5,descending,191.385
35.25,11.75,descending,191.552
35.25,12.0,descending,192.54399
35.25,12.25,descending,194.01799
35.25,12.5,descending,195.15167
35.25,12.75,descending,194.35167
35.25,13.0,descending,193.155
35.25,33.75,descending,223.22499
35.25,34.0,descending,219.32166
35.25,34.25,descending,208.874
35.25,34.5,descending,196.2275
35.25,34.75,descending,187.92
35.25,35.0,descending,186.03499
35.25,35.25,descending,186.64749
35.25,35.5,descending,190.37666
35.25,35.75,descending,202.01
35.25,36.0,descending,223.1325
35.25,36.25,descending,243.14998
35.25,36.5,descending,251.81334
35.25,36.75,descending,252.595
35.25,37.0,descending,250.05
35.25,37.25,descending,248.52998
35.25,37.5,descending,248.81
35.25,37.75,descending,250.40999
35.25,38.0,descending,252.345
35.5,-13.0,descending,183.575
35.5,-12.75,descending,183.49461
35.5,-12.5,descending,183.40213
35.5,-12.25,descending,183.20235
35.5,-12.0,descending,182.933
35.5,-11.75,descending,182.69199
35.5,-11.5,descending,182.47214
35.5,-4.75,descending,203.81831
35.5,-4.5,descending,197.01888
35.5,-4.25,descending,194.69562
35.5,-4.0,descending,192.84065
35.5,-3.75,descending,196.41846
35.5,-3.5,descending,196.57666
35.5,-3.25,descending,200.26544
35.5,-3.0,descending,201.34583
35.5,-2.75,descending,199.937
35.5,-2.5,descending,194.82332
35.5,-2.25,descending,191.5575
35.5,-2.0,descending,191.411
35.5,-1.75,descending,193.45444
35.5,-1.5,descending,202.94888
35.5,-1.25,descending,225.92778
35.5,-1.0,descending,241.40443
35.5,-0.75,descending,250.25111
35.5,-0.5,descending,255.30142
35.5,-0.25,descending,257.20886
35.5,0.0,descending,258.7825
35.5,0.25,descending,259.04248
35.5,0.5,descending,258.8589
35.5,0.75,descending,258.8743
35.5,1.0,descending,259.2275
35.5,1.25,descending,259.68625
35.5,1.5,descending,259.7757
35.5,1.75,descending,259.63715
35.5,2.0,descending,259.49124
35.5,2.25,descending,259.66
35.5,2.5,descending,260.2425
35.5,2.75,descending,260.74997
35.5,3.0,descending,261.2775
35.5,3.25,descending,261.48712
35.5,3.5,descending,259.91888
35.5,3.75,descending,259.905
35.5,4.0,descending,260.7475
35.5,4.25,descending,261.36
35.5,4.5,descending,259.72748
35.5,4.75,descending,257.69998
35.5,5.0,descending,259.4625
35.5,5.25,descending,262.16284
35.5,5.5,descending,261.68
35.5,5.75,descending,260.746
35.5,6.0,descending,261.19165
35.5,6.25,descending,261.35248
35.5,6.5,descending,261.93167
35.5,6.75,descending,261.746
35.5,7.0,descending,260.2125
35.5,7.25,descending,260.84
35.5,7.5,descending,262.02374
35.5,7.75,descending,262.195
35.5,8.0,descending,262.495
35.5,8.25,descending,263.21445
35.5,8.5,descending,263.44873
35.5,8.75,descending,263.7225
35.5,9.0,descending,264.875
35.5,9.25,descending,266.53857
35.5,9.5,descending,267.81
35.5,9.75,descending,268.85873
35.5,10.0,descending,268.58875
35.5,10.25,descending,265.05
35.5,10.5,descending,259.72
35.5,10.75,descending,242.47272
35.5,11.0,descending,212.93907
35.5,11.25,descending,195.94635
35.5,11.5,descending,192.4975
35.5,11.75,descending,192.7
35.5,12.0,descending,193.21266
35.5,12.25,descending,194.17198
35.5,12.5,descending,194.68823
35.5,12.75,descending,193.99777
35.5,13.0,descending,193.43297
35.5,13.25,descending,193.636
35.5,33.75,descending,215.86
35.5,34.0,descending,211.2738
35.5,34.25,descending,208.26353
35.5,34.5,descending,199.34933
35.5,34.75,descending,190.69714
35.5,35.0,descending,186.57538
35.5,35.25,descending,187.09999
35.5,35.5,descending,192.39691
35.5,35.75,descending,204.56999
35.5,36.0,descending,223.49545
35.5,36.25,descending,241.845
35.5,36.5,descending,251.104
35.5,36.75,descending,252.46555
35.5,37.0,descending,250.83301
35.5,37.25,descending,249.27777
35.5,37.5,descending,249.12665
35.5,37.75,descending,250.12285
35.5,38.0,descending,250.93999
35.75,-13.0,descending,183.342
35.75,-12.75,descending,183.27
35.75,-12.5,descending,183.13643
35.75,-12.25,descending,182.92265
35.75,-12.0,descending,182.63881
35.75,-11.75,descending,182.41714
35.75,-11.5,descending,182.20636
35.75,-11.25,descending,182.11
35.75,-4.75,descending,187.62888
35.75,-4.5,descending,185.29947
35.75,-4.25,descending,183.50534
35.75,-4.0,descending,182.62857
35.75,-3.75,descending,182.89307
35.75,-3.5,descending,183.08667
35.75,-3.25,descending,183.86726
35.75,-3.0,descending,184.09909
35.75,-2.75,descending,184.81699
35.75,-2.5,descending,184.16875
35.75,-2.25,descending,183.37776
35.75,-2.0,descending,182.60098
35.75,-1.75,descending,182.61
35.75,-1.5,descending,186.095
35.75,-1.25,descending,195.4
35.75,-1.0,descending,210.91374
35.75,-0.75,descending,226.06142
35.75,-0.5,descending,236.35222
35.75,-0.25,descending,244.62857
35.75,0.0,descending,252.62874
35.75,0.25,descending,256.9943
35.75,0.5,descending,258.02374
35.75,0.75,descending,258.26123
35.75,1.0,descending,259.07333
35.75,1.25,descending,259.97714
35.75,1.5,descending,260.40625
35.75,1.75,descending,260.19998
35.75,2.0,descending,259.845
35.75,2.25,descending,259.56998
35.75,2.5,descending,259.84497
35.75,2.75,descending,260.53665
35.75,3.0,descending,261.1957
35.75,3.25,descending,261.9343
35.75,3.5,descending,261.48428
35.75,3.75,descending,260.71832
35.75,4.0,descending,261.25858
35.75,4.25,descending,261.80832
35.75,4.5,descending,260.86285
35.75,4.75,descending,258.92
35.75,5.0,descending,259.49332
35.75,5.25,descending,261.62857
35.75,5.5,descending,260.93875
35.75,5.75,descending,260.4114
35.75,6.0,descending,261.24875
35.75,6.25,descending,261.32715
35.75,6.5,descending,260.78375
35.75,6.75,descending,259.69748
35.75,7.0,descending,257.36285
35.75,7.25,descending,259.21375
35.75,7.5,descending,261.34875
35.75,7.75,descending,261.82166
35.75,8.0,descending,262.62875
35.75,8.25,descending,263.01855
35.75,8.5,descending,262.93375
35.75,8.75,descending,262.78665
35.75,9.0,descending,263.56332
35.75,9.25,descending,265.2443
35.75,9.5,descending,266.8289
35.75,9.75,descending,268.11334
35.75,10.0,descending,267.67444
35.75,10.25,descending,263.155
35.75,10.5,descending,252.40666
35.75,10.75,descending,229.36555
35.75,11.0,descending,205.20636
35.75,11.25,descending,194.91667
35.75,11.5,descending,193.73915
35.75,11.75,descending,194.13637
35.75,12.0,descending,194.31665
35.75,12.25,descending,194.23999
35.75,12.5,descending,193.68642
35.75,12.75,descending,193.36388
35.75,13.0,descending,193.7359
35.75,13.25,descending,194.2641
35.75,34.0,descending,197.84833
35.75,34.25,descending,197.8253
35.75,34.5,descending,197.28
35.75,34.75,descending,193.4123
35.75,35.0,descending,188.68922
35.75,35.25,descending,187.85083
35.75,35.5,descending,193.363
35.75,35.75,descending,207.85799
35.75,36.0,descending,229.1822
35.75,36.25,descending,245.70999
35.75,36.5,descending,252.09888
35.75,36.75,descending,252.5875
35.75,37.0,descending,251.0711
35.75,37.25,descending,249.41124
35.75,37.5,descending,249.00749
35.75,37.75,descending,249.71222
35.75,38.0,descending,249.84499
36.0,-13.0,descending,183.21167
36.0,-12.75,descending,183.1475
36.0,-12.5,descending,183.0607
36.0,-12.25,descending,182.85309
36.0,-12.0,descending,182.57944
36.0,-11.75,descending,182.34299
36.0,-11.5,descending,182.2037
36.0,-11.25,descending,182.20749
36.0,-4.75,descending,184.21399
36.0,-4.5,descending,183.1865
36.0,-4.25,descending,182.12706
36.0,-4.0,descending,181.94466
36.0,-3.75,descending,182.00072
36.0,-3.5,descending,182.06166
36.0,-3.25,descending,182.11084
36.0,-3.0,descending,182.06818
36.0,-2.75,descending,181.94818
36.0,-2.5,descending,181.914
36.0,-2.25,descending,181.74908
36.0,-2.0,descending,181.62334
36.0,-1.75,descending,181.59999
36.0,-1.5,descending,181.84799
36.0,-1.25,descending,183.59444
36.0,-1.0,descending,189.49124
36.0,-0.75,descending,199.8
36.0,-0.5,descending,207.13571
36.0,-0.25,descending,215.14333
36.0,0.0,descending,227.46875
36.0,0.25,descending,243.97874
36.0,0.5,descending,254.90332
36.0,0.75,descending,256.90143
36.0,1.0,descending,257.95
36.0,1.25,descending,259.5275
36.0,1.5,descending,260.35666
36.0,1.75,descending,260.53
36.0,2.0,descending,260.03427
36.0,2.25,descending,259.54333
36.0,2.5,descending,259.48373
36.0,2.75,descending,259.8657
36.0,3.0,descending,260.13333
36.0,3.25,descending,260.71
36.0,3.5,descending,261.395
36.0,3.75,descending,261.25
36.0,4.0,descending,261.13284
36.0,4.25,descending,261.59
36.0,4.5,descending,261.67142
36.0,4.75,descending,261.00125
36.0,5.0,descending,260.8075
36.0,5.25,descending,261.28198
36.0,5.5,descending,260.41376
36.0,5.75,descending,259.65875
36.0,6.0,descending,260.48712
36.0,6.25,descending,260.495
36.0,6.5,descending,259.16873
36.0,6.75,descending,257.43713
36.0,7.0,descending,255.95125
36.0,7.25,descending,257.64713
36.0,7.5,descending,259.1975
36.0,7.75,descending,260.37167
36.0,8.0,descending,261.61557
36.0,8.25,descending,262.28375
36.0,8.5,descending,262.22498
36.0,8.75,descending,262.0375
36.0,9.0,descending,262.45557
36.0,9.25,descending,263.80856
36.0,9.5,descending,265.50897
36.0,9.75,descending,267.1971
36.0,10.0,descending,266.72552
36.0,10.25,descending,258.61374
36.0,10.5,descending,237.18799
36.0,10.75,descending,210.76555
36.0,11.0,descending,197.163
36.0,11.25,descending,193.881
36.0,11.5,descending,194.01
36.0,11.75,descending,194.4825
36.0,12.0,descending,194.5469
36.0,12.25,descending,193.89537
36.0,12.5,descending,193.178
36.0,12.75,descending,193.195
36.0,13.0,descending,193.79762
36.0,13.25,descending,194.61334
36.0,13.5,descending,195.258
36.0,34.0,descending,194.04199
36.0,34.25,descending,192.26666
36.0,34.5,descending,191.89313
36.0,34.75,descending,191.525
36.0,35.0,descending,190.67538
36.0,35.25,descending,190.49908
36.0,35.5,descending,193.50636
36.0,35.75,descending,205.42818
36.0,36.0,descending,226.81544
36.0,36.25,descending,245.66599
36.0,36.5,descending,254.16599
36.0,36.75,descending,254.34554
36.0,37.0,descending,252.075
36.0,37.25,descending,249.455
36.0,37.5,descending,247.51599
36.0,37.75,descending,247.17142
36.0,38.0,descending,247.52167
36.25,-13.0,descending,183.155
36.25,-12.75,descending,183.10153
36.25,-12.5,descending,182.99461
36.25,-12.25,descending,182.78583
36.25,-12.0,descending,182.49124
36.25,-11.75,descending,182.28438
36.25,-11.5,descending,182.20088
36.25,-11.25,descending,182.13263
36.25,-4.75,descending,184.97
36.25,-4.5,descending,185.3955
36.25,-4.25,descending,183.06561
36.25,-4.0,descending,182.40266
36.25,-3.75,descending,182.24075
36.25,-3.5,descending,182.245
36.25,-3.25,descending,182.23
36.25,-3.0,descending,182.24635
36.25,-2.75,descending,182.193
36.25,-2.5,descending,182.051
36.25,-2.25,descending,181.9725
36.25,-2.0,descending,181.853
36.25,-1.75,descending,181.76999
36.25,-1.5,descending,181.70625
36.25,-1.25,descending,181.72499
36.25,-1.0,descending,182.35
36.25,-0.75,descending,184.08875
36.25,-0.5,descending,187.09222
36.25,-0.25,descending,191.04428
36.25,0.0,descending,201.30713
36.25,0.25,descending,212.26714
36.25,0.5,descending,232.4789
36.25,0.75,descending,247.6125
36.25,1.0,descending,252.10999
36.25,1.25,descending,255.25
36.25,1.5,descending,257.13144
36.25,1.75,descending,257.1314
36.25,2.0,descending,258.10748
36.25,2.25,descending,257.80667
36.25,2.5,descending,257.6743
36.25,2.75,descending,258.8257
36.25,3.0,descending,259.39856
36.25,3.25,descending,259.1
36.25,3.5,descending,260.16498
36.25,3.75,descending,260.93668
36.25,4.0,descending,261.3
36.25,4.25,descending,262.06168
36.25,4.5,descending,262.28998
36.25,4.75,descending,261.9883
36.25,5.0,descending,261.12143
36.25,5.25,descending,260.73123
36.25,5.5,descending,260.004
36.25,5.75,descending,259.02832
36.25,6.0,descending,259.01498
36.25,6.25,descending,258.67142
36.25,6.5,descending,257.615
36.25,6.75,descending,255.9325
36.25,7.0,descending,255.33427
36.25,7.25,descending,256.42123
36.25,7.5,descending,257.47858
36.25,7.75,descending,259.0114
36.25,8.0,descending,260.37872
36.25,8.25,descending,261.49667
36.25,8.5,descending,261.75876
36.25,8.75,descending,261.31
36.25,9.0,descending,261.25125
36.25,9.25,descending,262.35
36.25,9.5,descending,263.99554
36.25,9.75,descending,265.52374
36.25,10.0,descending,264.23798
36.25,10.25,descending,251.16556
36.25,10.5,descending,224.25555
36.25,10.75,descending,204.54222
36.25,11.0,descending,196.26498
36.25,11.25,descending,194.551
36.25,11.5,descending,194.866
36.25,11.75,descending,194.73999
36.25,12.0,descending,194.36249
36.25,12.25,descending,193.75749
36.25,12.5,descending,193.39928
36.25,12.75,descending,193.57214
36.25,13.0,descending,194.04053
36.25,13.25,descending,194.845
36.25,13.5,descending,195.42389
36.25,34.0,descending,201.84166
36.25,34.25,descending,197.77058
36.25,34.5,descending,192.33311
36.25,34.75,descending,190.41856
36.25,35.0,descending,190.66333
36.25,35.25,descending,192.37334
36.25,35.5,descending,197.12363
36.25,35.75,descending,207.816
36.25,36.0,descending,226.02182
36.25,36.25,descending,244.7475
36.25,36.5,descending,254.095
36.25,36.75,descending,255.64249
36.25,37.0,descending,253.75887
36.25,37.25,descending,251.58124
36.25,37.5,descending,249.56
36.25,37.75,descending,247.75749
36.25,38.0,descending,247.42249
36.5,-13.0,descending,183.135
36.5,-12.75,descending,183.06416
36.5,-12.5,descending,182.89166
36.5,-12.25,descending,182.60199
36.5,-12.0,descending,182.32875
36.5,-11.75,descending,182.19312
36.5,-11.5,descending,182.13908
36.5,-11.25,descending,182.08269
36.5,-11.0,descending,182.084
36.5,-4.5,descending,198.31721
36.5,-4.25,descending,192.50352
36.5,-4.0,descending,188.05214
36.5,-3.75,descending,185.90572
36.5,-3.5,descending,185.89537
36.5,-3.25,descending,186.08846
36.5,-3.0,descending,185.70726
36.5,-2.75,descending,185.097
36.5,-2.5,descending,184.54091
36.5,-2.25,descending,183.72223
36.5,-2.0,descending,182.97
36.5,-1.75,descending,182.34332
36.5,-1.5,descending,182.111
36.5,-1.25,descending,182.11223
36.5,-1.0,descending,182.17749
36.5,-0.75,descending,182.37445
36.5,-0.5,descending,182.56285
36.5,-0.25,descending,182.98444
36.5,0.0,descending,184.99333
36.5,0.25,descending,190.78429
36.5,0.5,descending,200.085
36.5,0.75,descending,216.07286
36.5,1.0,descending,232.70375
36.5,1.25,descending,236.28856
36.5,1.5,descending,242.745
36.5,1.75,descending,245.165
36.5,2.0,descending,244.8075
36.5,2.25,descending,248.50143
36.5,2.5,descending,247.68286
36.5,2.75,descending,253.575
36.5,3.0,descending,255.405
36.5,3.25,descending,255.95142
36.5,3.5,descending,257.16998
36.5,3.75,descending,259.455
36.5,4.0,descending,260.2689
36.5,4.25,descending,261.745
36.5,4.5,descending,261.8075
36.5,4.75,descending,261.13715
36.5,5.0,descending,257.65286
36.5,5.25,descending,255.4157
36.5,5.5,descending,257.445
36.5,5.75,descending,256.97498
36.5,6.0,descending,256.555
36.5,6.25,descending,256.10376
36.5,6.5,descending,255.73624
36.5,6.75,descending,254.19998
36.5,7.0,descending,254.35873
36.5,7.25,descending,255.23665
36.5,7.5,descending,256.22427
36.5,7.75,descending,257.33572
36.5,8.0,descending,258.07
36.5,8.25,descending,259.80856
36.5,8.5,descending,259.82
36.5,8.75,descending,259.11
36.5,9.0,descending,259.135
36.5,9.25,descending,260.1
36.5,9.5,descending,261.43332
36.5,9.75,descending,262.37125
36.5,10.0,descending,260.84998
36.5,10.25,descending,248.85999
36.5,10.5,descending,228.70776
36.5,10.75,descending,212.147
36.5,11.0,descending,201.27556
36.5,11.25,descending,197.23544
36.5,11.5,descending,197.16364
36.5,11.75,descending,196.22363
36.5,12.0,descending,195.37834
36.5,12.25,descending,194.61499
36.5,12.5,descending,194.73067
36.5,12.75,descending,195.17198
36.5,13.0,descending,195.10666
36.5,13.25,descending,194.9557
36.5,13.5,descending,195.94777
36.5,13.75,descending,197.98999
36.5,34.0,descending,224.10999
36.5,34.25,descending,218.12054
36.5,34.5,descending,205.0641
36.5,34.75,descending,195.75
36.5,35.0,descending,193.67154
36.5,35.25,descending,195.48386
36.5,35.5,descending,197.63818
36.5,35.75,descending,205.851
36.5,36.0,descending,222.88454
36.5,36.25,descending,242.477
36.5,36.5,descending,253.7289
36.5,36.75,descending,256.44696
36.5,37.0,descending,254.952
36.5,37.25,descending,252.871
36.5,37.5,descending,251.87665
36.5,37.75,descending,251.1511
36.5,38.0,descending,250.185
36.75,-13.0,descending,183.19499
36.75,-12.75,descending,183.05556
36.75,-12.5,descending,182.80165
36.75,-12.25,descending,182.49571
36.75,-12.0,descending,182.285
36.75,-11.75,descending,182.21286
36.75,-11.5,descending,182.18411
36.75,-11.25,descending,182.14682
36.75,-11.0,descending,182.2
36.75,-4.5,descending,231.8725
36.75,-4.25,descending,226.53528
36.75,-4.0,descending,217.40813
36.75,-3.75,descending,213.21999
36.75,-3.5,descending,209.24834
36.75,-3.25,descending,210.66455
36.75,-3.0,descending,208.47818
36.75,-2.75,descending,205.87001
36.75,-2.5,descending,202.10399
36.75,-2.25,descending,197.89445
36.75,-2.0,descending,191.14888
36.75,-1.75,descending,185.40666
36.75,-1.5,descending,183.06555
36.75,-1.25,descending,182.69624
36.75,-1.0,descending,182.59999
36.75,-0.75,descending,182.53285
36.75,-0.5,descending,182.4611
36.75,-0.25,descending,182.36143
36.75,0.0,descending,182.34666
36.75,0.25,descending,183.05333
36.75,0.5,descending,186.00749
36.75,0.75,descending,192.17
36.75,1.0,descending,198.87125
36.75,1.25,descending,207.53572
36.75,1.5,descending,213.92285
36.75,1.75,descending,216.88625
36.75,2.0,descending,216.64833
36.75,2.25,descending,222.01624
36.75,2.5,descending,225.21832
36.75,2.75,descending,232.87625
36.75,3.0,descending,240.84833
36.75,3.25,descending,241.81831
36.75,3.5,descending,244.23428
36.75,3.75,descending,250.75
36.75,4.0,descending,251.49399
36.75,4.25,descending,254.02249
36.75,4.5,descending,253.65201
36.75,4.75,descending,252.87428
36.75,5.0,descending,247.37999
36.75,5.25,descending,241.81665
36.75,5.5,descending,241.46625
36.75,5.75,descending,247.29428
