station,latitude,longitude,brightness_temp_19v,temperature
AMF_US-Bo2_BASE-BADM_2-1,40.01,-88.29,,280.76
AMF_US-FPe_BASE-BADM_2-1,48.31,-105.1,,281.47
FLX_NL-Loo_FLUXNET2015_FULLSET_1996-2014_1-4,52.17,5.74,255.34260890625,281.854
