station,latitude,longitude,brightness_temp_19v,temperature
AMF_US-Aud_BASE-BADM_4-1,31.59,-110.51,,300.65
AMF_US-Bo1_BASE-BADM_2-1,40.01,-88.29,,295.7
AMF_US-Bo2_BASE-BADM_2-1,40.01,-88.29,,289.76
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,293.97
AMF_US-MOz_BASE-BADM_11-5,38.7,-92.2,,295.053
FLX_DE-Geb_FLUXNET2015_FULLSET_2001-2014_1-4,51.1,10.91,275.47127421874995,288.735
FLX_DE-Hai_FLUXNET2015_FULLSET_2000-2012_1-4,51.08,10.45,275.44836703125,286.955
