station,latitude,longitude,brightness_temp_19v,temperature
AMF_US-Bkg_BASE-BADM_4-1,44.35,-96.84,,274.04
AMF_US-Blk_BASE-BADM_2-1,44.16,-103.65,,270.455
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,277.53
FLX_DE-Geb_FLUXNET2015_FULLSET_2001-2014_1-4,51.1,10.91,263.28143558139533,272.92
