station,latitude,longitude,brightness_temp_19v,temperature
AMF_US-Aud_BASE-BADM_4-1,31.59,-110.51,,287.955
AMF_US-Bkg_BASE-BADM_4-1,44.35,-96.84,,279.28
AMF_US-Blk_BASE-BADM_2-1,44.16,-103.65,,273.44
AMF_US-Bo1_BASE-BADM_2-1,40.01,-88.29,,278.915
AMF_US-Bo2_BASE-BADM_2-1,40.01,-88.29,,281.085
AMF_US-FPe_BASE-BADM_2-1,48.31,-105.1,,276.64
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,282.85
FLX_FR-LBr_FLUXNET2015_FULLSET_1996-2008_1-4,44.72,-0.77,248.92291703125002,287.88
FLX_NL-Loo_FLUXNET2015_FULLSET_1996-2014_1-4,52.17,5.74,259.88802203125,285.465
