station,latitude,longitude,brightness_temp_19v,temperature
AMF_US-Blk_BASE-BADM_2-1,44.16,-103.65,,273.735
AMF_US-Bo1_BASE-BADM_2-1,40.01,-88.29,,287.635
AMF_US-Dk3_BASE-BADM_4-5,35.98,-79.09,,288.016
AMF_US-FPe_BASE-BADM_2-1,48.31,-105.1,,277.5
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,287.16
AMF_US-MOz_BASE-BADM_11-5,38.7,-92.2,,291.845
