station,latitude,longitude,brightness_temp_19v,temperature
AMF_US-Bkg_BASE-BADM_4-1,44.35,-96.84,,280.73
AMF_US-Dk3_BASE-BADM_4-5,35.98,-79.09,,286.226
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,285.35
FLX_DE-Hai_FLUXNET2015_FULLSET_2000-2012_1-4,51.08,10.45,269.129446875,279.19
FLX_FR-LBr_FLUXNET2015_FULLSET_1996-2008_1-4,44.72,-0.77,248.54480578124998,283.35
