station,latitude,longitude,brightness_temp_19v,temperature
AMF_US-Blk_BASE-BADM_2-1,44.16,-103.65,,274.385
AMF_US-Bo1_BASE-BADM_2-1,40.01,-88.29,,275.14
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,280.2
FLX_DE-Geb_FLUXNET2015_FULLSET_2001-2014_1-4,51.1,10.91,261.523576875,273.245
FLX_DE-Hai_FLUXNET2015_FULLSET_2000-2012_1-4,51.08,10.45,261.87880625,276.38
FLX_FR-LBr_FLUXNET2015_FULLSET_1996-2008_1-4,44.72,-0.77,239.68518328125,280.0
FLX_IT-Col_FLUXNET2015_FULLSET_1996-2014_1-4,41.85,13.59,241.7051825581396,280.261
FLX_NL-Loo_FLUXNET2015_FULLSET_1996-2014_1-4,52.17,5.74,251.59481531249997,282.045
