station,latitude,longitude,brightness_temp_19v,temperature
AMF_US-Blk_BASE-BADM_2-1,44.16,-103.65,,281.085
AMF_US-Bo2_BASE-BADM_2-1,40.01,-88.29,,283.27
AMF_US-FPe_BASE-BADM_2-1,48.31,-105.1,,289.79
FLX_DE-Hai_FLUXNET2015_FULLSET_2000-2012_1-4,51.08,10.45,274.72016546875,283.885
FLX_NL-Loo_FLUXNET2015_FULLSET_1996-2014_1-4,52.17,5.74,261.9803603125,285.1
