station,latitude,longitude,brightness_temp_19v,temperature
AMF_US-Bkg_BASE-BADM_4-1,44.35,-96.84,,297.455
AMF_US-FPe_BASE-BADM_2-1,48.31,-105.1,,296.125
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,294.88
FLX_IT-Col_FLUXNET2015_FULLSET_1996-2014_1-4,41.85,13.59,261.308206875,286.745
