station,latitude,longitude,brightness_temp_19v,temperature
AMF_US-Bkg_BASE-BADM_4-1,44.35,-96.84,,292.575
AMF_US-Bo2_BASE-BADM_2-1,40.01,-88.29,,298.89
AMF_US-Dk3_BASE-BADM_4-5,35.98,-79.09,,295.671
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,296.76
FLX_NL-Loo_FLUXNET2015_FULLSET_1996-2014_1-4,52.17,5.74,264.77076999999997,288.685
