station,latitude,longitude,brightness_temp_19v,temperature
AMF_US-Aud_BASE-BADM_4-1,31.59,-110.51,,292.78
AMF_US-Blk_BASE-BADM_2-1,44.16,-103.65,,276.035
AMF_US-Bo2_BASE-BADM_2-1,40.01,-88.29,,285.33
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,287.84
FLX_DE-Geb_FLUXNET2015_FULLSET_2001-2014_1-4,51.1,10.91,272.6380453125,287.155
FLX_FR-LBr_FLUXNET2015_FULLSET_1996-2008_1-4,44.72,-0.77,248.83237468750002,286.635
FLX_NL-Loo_FLUXNET2015_FULLSET_1996-2014_1-4,52.17,5.74,255.39422562500002,286.0
