station,latitude,longitude,brightness_temp_19v,temperature
AMF_US-Bo2_BASE-BADM_2-1,40.01,-88.29,,293.915
AMF_US-FPe_BASE-BADM_2-1,48.31,-105.1,,282.335
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,292.94
FLX_IT-Col_FLUXNET2015_FULLSET_1996-2014_1-4,41.85,13.59,,282.48
FLX_NL-Loo_FLUXNET2015_FULLSET_1996-2014_1-4,52.17,5.74,262.48512859375,287.19
