station,latitude,longitude,brightness_temp_19v,temperature
AMF_US-Aud_BASE-BADM_4-1,31.59,-110.51,,298.735
AMF_US-Blk_BASE-BADM_2-1,44.16,-103.65,,282.375
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,294.02
FLX_DE-Hai_FLUXNET2015_FULLSET_2000-2012_1-4,51.08,10.45,274.41569000000004,286.59
