station,latitude,longitude,brightness_temp_19v,temperature
AMF_US-Bkg_BASE-BADM_4-1,44.35,-96.84,,292.795
AMF_US-Bo2_BASE-BADM_2-1,40.01,-88.29,,294.685
AMF_US-Dk3_BASE-BADM_4-5,35.98,-79.09,,293.813
FLX_NL-Loo_FLUXNET2015_FULLSET_1996-2014_1-4,52.17,5.74,265.46011734374997,289.15
