station,latitude,longitude,brightness_temp_19v,temperature
AMF_US-Aud_BASE-BADM_4-1,31.59,-110.51,,299.69
AMF_US-Bo1_BASE-BADM_2-1,40.01,-88.29,,295.85
AMF_US-FPe_BASE-BADM_2-1,48.31,-105.1,,291.58
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,295.01
AMF_US-MOz_BASE-BADM_11-5,38.7,-92.2,,296.905
FLX_DE-Geb_FLUXNET2015_FULLSET_2001-2014_1-4,51.1,10.91,278.87181796875,289.39
FLX_FR-LBr_FLUXNET2015_FULLSET_1996-2008_1-4,44.72,-0.77,248.10070101694916,288.28
