station,latitude,longitude,brightness_temp_19v,temperature
AMF_US-Aud_BASE-BADM_4-1,31.59,-110.51,,286.23
AMF_US-Bkg_BASE-BADM_4-1,44.35,-96.84,,282.775
AMF_US-Bo1_BASE-BADM_2-1,40.01,-88.29,,285.78
AMF_US-FPe_BASE-BADM_2-1,48.31,-105.1,,279.25
AMF_US-MMS_BASE-BADM_25-5,39.32,-86.41,,288.75
FLX_DE-Geb_FLUXNET2015_FULLSET_2001-2014_1-4,51.1,10.91,267.8400003125,278.11
FLX_NL-Loo_FLUXNET2015_FULLSET_1996-2014_1-4,52.17,5.74,260.5559371875,286.435
