latitude,longitude,pass_type,brightness_temp_19v
35.25,-9.5,descending,184.73999
35.25,-9.25,descending,184.68713
35.25,-9.0,descending,184.64833
35.25,-8.75,descending,184.574
35.25,-8.5,descending,184.36499
35.25,-8.25,descending,183.995
35.25,-8.0,descending,183.61
35.25,-7.75,descending,183.43
35.25,-7.5,descending,183.385
35.25,-7.25,descending,183.31334
35.25,-7.0,descending,183.1225
35.25,-6.75,descending,183.29333
35.25,-6.5,descending,187.18
35.25,-6.25,descending,207.88332
35.25,-6.0,descending,237.39333
35.25,-5.75,descending,257.705
35.25,-5.5,descending,261.68
35.25,-5.25,descending,256.18
35.25,-5.0,descending,247.33
35.25,-4.75,descending,237.16333
35.25,-4.5,descending,227.48332
35.25,-4.25,descending,228.13
35.25,-4.0,descending,229.01
35.25,-3.75,descending,228.5
35.25,-3.5,descending,228.15666
35.25,-3.25,descending,232.275
35.25,-3.0,descending,229.77667
35.25,-2.75,descending,222.43
35.25,-2.5,descending,213.74333
35.25,-2.25,descending,211.74333
35.25,-2.0,descending,214.35999
35.25,-1.75,descending,221.81
35.25,-1.5,descending,232.98
35.25,-1.25,descending,247.70499
35.25,-1.0,descending,254.065
35.25,-0.75,descending,255.88667
35.25,-0.5,descending,257.93
35.25,-0.25,descending,258.37
35.25,0.0,descending,241.6275
35.25,0.25,descending,258.65
35.25,0.5,descending,259.125
35.25,0.75,descending,259.3533
35.25,1.0,descending,259.47
35.25,1.25,descending,259.50998
35.25,1.5,descending,259.255
35.25,1.75,descending,258.84665
35.25,2.0,descending,258.83
35.25,2.25,descending,259.07666
35.25,2.5,descending,258.96335
35.25,2.75,descending,258.90997
35.25,3.0,descending,259.71664
35.25,3.25,descending,258.3633
35.25,3.5,descending,256.43
35.25,3.75,descending,257.85
35.25,4.0,descending,258.35
35.25,4.25,descending,257.83334
35.25,4.5,descending,254.75667
35.25,4.75,descending,252.12999
35.25,5.0,descending,253.74666
35.25,5.25,descending,256.17667
35.25,5.5,descending,255.8775
35.25,5.75,descending,256.06332
35.25,6.0,descending,256.72333
35.25,6.25,descending,257.5525
35.25,6.5,descending,258.3625
35.25,6.75,descending,257.6925
35.25,7.0,descending,255.9925
35.25,7.25,descending,255.355
35.25,7.5,descending,255.42499
35.25,7.75,descending,256.15665
35.25,8.0,descending,257.28
35.25,8.25,descending,258.45428
35.25,8.5,descending,259.02
35.25,15.25,descending,184.545
35.25,15.5,descending,184.39856
35.25,15.75,descending,184.17334
35.25,16.0,descending,183.98
35.25,16.25,descending,183.944
35.25,16.5,descending,183.98999
35.25,16.75,descending,184.08499
35.25,17.0,descending,184.23749
35.25,17.25,descending,184.45
35.25,17.5,descending,184.67749
35.25,17.75,descending,184.84001
35.25,18.0,descending,184.84
35.25,18.25,descending,184.68666
35.25,18.5,descending,184.54333
35.25,18.75,descending,184.49333
35.25,19.0,descending,184.51999
35.25,19.25,descending,184.45
35.25,19.5,descending,184.32332
35.25,19.75,descending,184.61
35.25,20.0,descending,185.10332
35.25,20.25,descending,185.51999
35.25,20.5,descending,186.06
35.25,20.75,descending,186.31999
35.25,21.0,descending,186.44499
35.25,21.25,descending,186.39333
35.25,21.5,descending,186.15999
35.25,21.75,descending,186.11499
35.25,22.0,descending,186.13666
35.25,22.25,descending,185.82
35.25,22.5,descending,185.125
35.25,22.75,descending,184.2
35.25,23.0,descending,183.86333
35.25,23.25,descending,184.76
35.25,23.5,descending,196.27667
35.25,23.75,descending,210.38
35.25,24.0,descending,209.09332
35.25,24.25,descending,210.01
35.25,24.5,descending,213.19666
35.25,24.75,descending,223.1
35.25,25.0,descending,228.35332
35.25,25.25,descending,225.72
35.25,25.5,descending,219.42668
35.25,25.75,descending,212.57999
35.25,26.0,descending,203.85332
35.25,26.25,descending,196.81
35.25,26.5,descending,188.45332
35.25,26.75,descending,187.35333
35.25,27.0,descending,187.65
35.25,27.25,descending,186.23
35.25,27.5,descending,184.81999
35.25,27.75,descending,184.44998
35.25,28.0,descending,183.95
35.25,28.25,descending,183.71999
35.25,28.5,descending,183.76
35.25,28.75,descending,183.84001
35.25,29.0,descending,183.83499
35.25,29.25,descending,184.05858
35.25,29.5,descending,184.073
35.25,29.75,descending,184.14444
35.25,30.0,descending,184.27888
35.25,30.25,descending,184.53874
35.25,30.5,descending,184.62856
35.25,30.75,descending,184.6843
35.25,31.0,descending,184.61833
35.25,31.25,descending,184.775
35.25,31.5,descending,184.88713
