latitude,longitude,pass_type,brightness_temp_19v
35.25,-13.0,ascending,191.43
35.25,-12.75,ascending,191.27332
35.25,-12.5,ascending,190.9675
35.25,-12.25,ascending,190.8175
35.25,-12.0,ascending,190.76498
35.25,-11.75,ascending,190.63249
35.25,-11.5,ascending,190.522
35.25,-11.25,ascending,190.42
35.25,-11.0,ascending,190.20125
35.25,-10.75,ascending,190.03099
35.25,-3.75,ascending,228.87666
35.25,-3.5,ascending,222.9357
35.25,-3.25,ascending,228.73398
35.25,-3.0,ascending,217.672
35.25,-2.75,ascending,216.898
35.25,-2.5,ascending,206.3275
35.25,-2.25,ascending,203.48
35.25,-2.0,ascending,203.97333
35.25,-1.75,ascending,210.02666
35.25,-1.5,ascending,225.6075
35.25,-1.25,ascending,243.79665
35.25,-1.0,ascending,262.76
35.25,-0.75,ascending,276.47998
35.25,-0.5,ascending,285.22
35.25,-0.25,ascending,290.64334
35.25,0.0,ascending,293.36
35.25,0.25,ascending,295.12332
35.25,0.5,ascending,296.03665
35.25,0.75,ascending,296.965
35.25,1.0,ascending,298.16
35.25,1.25,ascending,298.69333
35.25,1.5,ascending,298.4
35.25,1.75,ascending,297.89
35.25,2.0,ascending,297.43997
35.25,2.25,ascending,297.125
35.25,2.5,ascending,296.84332
35.25,2.75,ascending,297.35666
35.25,3.0,ascending,297.93
35.25,3.25,ascending,296.69666
35.25,3.5,ascending,293.76498
35.25,3.75,ascending,292.93668
35.25,4.0,ascending,293.36
35.25,4.25,ascending,294.185
35.25,4.5,ascending,292.77664
35.25,4.75,ascending,287.47
35.25,5.0,ascending,286.695
35.25,5.25,ascending,290.625
35.25,5.5,ascending,291.12332
35.25,5.75,ascending,289.03
35.25,6.0,ascending,289.30997
35.25,6.25,ascending,290.77997
35.25,6.5,ascending,292.38
35.25,6.75,ascending,293.03
35.25,7.0,ascending,291.59998
35.25,7.25,ascending,291.04666
35.25,7.5,ascending,291.69998
35.25,7.75,ascending,291.27664
35.25,8.0,ascending,291.27
35.25,8.25,ascending,292.0
35.25,8.5,ascending,292.83002
35.25,8.75,ascending,292.575
35.25,9.0,ascending,292.44333
35.25,9.25,ascending,293.47
35.25,9.5,ascending,295.16998
35.25,9.75,ascending,296.15665
35.25,10.0,ascending,296.63998
35.25,10.25,ascending,291.16666
35.25,10.5,ascending,282.61
35.25,10.75,ascending,268.67334
35.25,11.0,ascending,241.79
35.25,11.25,ascending,208.44
35.25,11.5,ascending,196.15666
35.25,11.75,ascending,195.2175
35.25,12.0,ascending,195.47667
35.25,12.25,ascending,195.98999
35.25,12.5,ascending,196.36665
35.25,12.75,ascending,196.22
35.25,13.0,ascending,196.204
35.25,13.25,ascending,196.63
35.25,13.5,ascending,197.48
35.25,13.75,ascending,198.61874
35.25,14.0,ascending,199.27444
35.25,21.0,ascending,199.64374
35.25,21.25,ascending,199.298
35.25,21.5,ascending,199.28499
35.25,21.75,ascending,199.478
35.25,22.0,ascending,200.114
35.25,22.25,ascending,200.1725
35.25,22.5,ascending,199.75499
35.25,22.75,ascending,198.78
35.25,23.0,ascending,198.7
35.25,23.25,ascending,201.5325
35.25,23.5,ascending,210.46
35.25,23.75,ascending,224.89667
35.25,24.0,ascending,239.23
35.25,24.25,ascending,243.64998
35.25,24.5,ascending,241.785
35.25,24.75,ascending,241.29668
35.25,25.0,ascending,240.65001
35.25,25.25,ascending,235.93666
35.25,25.5,ascending,226.285
35.25,25.75,ascending,218.255
35.25,26.0,ascending,210.85332
35.25,26.25,ascending,206.16333
35.25,26.5,ascending,199.76
35.25,26.75,ascending,198.725
35.25,27.0,ascending,201.03333
35.25,27.25,ascending,203.87
35.25,27.5,ascending,202.40332
35.25,27.75,ascending,199.25
35.25,28.0,ascending,198.79
35.25,28.25,ascending,199.33499
35.25,28.5,ascending,198.845
35.25,28.75,ascending,198.59
35.25,29.0,ascending,199.04
35.25,29.25,ascending,198.94
35.25,29.5,ascending,198.30333
35.25,29.75,ascending,197.37
35.25,30.0,ascending,196.45999
35.25,30.25,ascending,195.525
35.25,30.5,ascending,195.18333
35.25,30.75,ascending,195.06
35.25,31.0,ascending,195.56999
35.25,31.25,ascending,195.845
35.25,31.5,ascending,195.91667
35.25,31.75,ascending,196.42
35.25,32.0,ascending,197.78333
35.25,32.25,ascending,200.44499
35.25,32.5,ascending,206.59666
35.25,32.75,ascending,215.57
35.25,33.0,ascending,221.375
35.25,33.25,ascending,229.81999
35.25,33.5,ascending,229.30333
35.25,33.75,ascending,232.31
35.25,34.0,ascending,227.84666
35.25,34.25,ascending,216.51666
35.25,34.5,ascending,207.14499
35.25,34.75,ascending,200.61
35.25,35.0,ascending,198.30333
35.25,35.25,ascending,197.84666
35.25,35.5,ascending,204.91
35.25,35.75,ascending,235.20999
35.25,36.0,ascending,272.79666
35.25,36.25,ascending,291.0275
35.25,36.5,ascending,297.12668
35.25,36.75,ascending,300.03
