latitude,longitude,pass_type,brightness_temp_19v
35.25,-9.25,descending,190.84
35.25,-9.0,descending,191.10399
35.25,-8.75,descending,191.66833
35.25,-8.5,descending,192.4425
35.25,-8.25,descending,193.965
35.25,-8.0,descending,197.30333
35.25,-7.75,descending,201.4375
35.25,-7.5,descending,206.2925
35.25,-7.25,descending,209.805
35.25,-7.0,descending,210.54333
35.25,-6.75,descending,205.8825
35.25,-6.5,descending,202.22
35.25,-6.25,descending,215.48999
35.25,-6.0,descending,237.51
35.25,-5.75,descending,256.33997
35.25,-5.5,descending,263.29
35.25,-5.25,descending,258.15
35.25,-5.0,descending,247.08
35.25,-4.75,descending,238.46
35.25,-4.5,descending,230.55
35.25,-4.25,descending,230.73
35.25,-4.0,descending,233.70332
35.25,-3.75,descending,232.63
35.25,-3.5,descending,231.47
35.25,-3.25,descending,235.14998
35.25,-3.0,descending,232.70332
35.25,-2.75,descending,225.805
35.25,-2.5,descending,218.97333
35.25,-2.25,descending,218.185
35.25,-2.0,descending,218.56334
35.25,-1.75,descending,226.66998
35.25,-1.5,descending,241.40666
35.25,-1.25,descending,253.79999
35.25,-1.0,descending,259.43668
35.25,-0.75,descending,260.82
35.25,-0.5,descending,262.19666
35.25,-0.25,descending,263.315
35.25,0.0,descending,263.60666
35.25,0.25,descending,263.38998
35.25,0.5,descending,263.41998
35.25,0.75,descending,263.615
35.25,1.0,descending,262.74332
35.25,1.25,descending,261.815
35.25,1.5,descending,261.53333
35.25,1.75,descending,261.38498
35.25,2.0,descending,261.28665
35.25,2.25,descending,261.07666
35.25,2.5,descending,260.655
35.25,2.75,descending,260.46
35.25,3.0,descending,260.86667
35.25,3.25,descending,259.325
35.25,3.5,descending,257.48334
35.25,3.75,descending,258.31665
35.25,4.0,descending,258.58
35.25,4.25,descending,257.77664
35.25,4.5,descending,255.66
35.25,4.75,descending,253.95667
35.25,5.0,descending,255.64667
35.25,5.25,descending,258.005
35.25,5.5,descending,257.34
35.25,5.75,descending,257.12332
35.25,6.0,descending,257.7875
35.25,6.25,descending,258.24332
35.25,6.5,descending,258.6175
35.25,6.75,descending,258.01
35.25,7.0,descending,256.735
35.25,7.25,descending,256.056
35.25,7.5,descending,256.354
35.25,7.75,descending,256.826
35.25,8.0,descending,257.81
35.25,8.25,descending,258.98428
35.25,8.5,descending,259.45874
35.25,15.5,descending,193.49625
35.25,15.75,descending,194.65498
35.25,16.0,descending,195.61398
35.25,16.25,descending,196.248
35.25,16.5,descending,196.73999
35.25,16.75,descending,196.5
35.25,17.0,descending,194.80249
35.25,17.25,descending,191.9
35.25,17.5,descending,189.43999
35.25,17.75,descending,187.9675
35.25,18.0,descending,187.04999
35.25,18.25,descending,186.56
35.25,18.5,descending,186.02
35.25,18.75,descending,185.77666
35.25,19.0,descending,185.77
35.25,19.25,descending,185.81
35.25,19.5,descending,185.59999
35.25,19.75,descending,185.385
35.25,20.0,descending,185.04668
35.25,20.25,descending,184.79333
35.25,20.5,descending,184.45
35.25,20.75,descending,184.275
35.25,21.0,descending,185.02
35.25,21.25,descending,186.54999
35.25,21.5,descending,187.31
35.25,21.75,descending,186.46999
35.25,22.0,descending,185.98499
35.25,22.25,descending,185.88666
35.25,22.5,descending,185.495
35.25,22.75,descending,185.12334
35.25,23.0,descending,185.52
35.25,23.25,descending,189.48
35.25,23.5,descending,199.60333
35.25,23.75,descending,211.20999
35.25,24.0,descending,211.12
35.25,24.25,descending,212.66998
35.25,24.5,descending,216.51
35.25,24.75,descending,226.63
35.25,25.0,descending,229.31331
35.25,25.25,descending,226.64
35.25,25.5,descending,222.355
35.25,25.75,descending,212.59999
35.25,26.0,descending,205.93
35.25,26.25,descending,198.505
35.25,26.5,descending,190.68
35.25,26.75,descending,189.035
35.25,27.0,descending,189.88335
35.25,27.25,descending,187.33333
35.25,27.5,descending,185.2
35.25,27.75,descending,184.54333
35.25,28.0,descending,183.97667
35.25,28.25,descending,183.54
35.25,28.5,descending,183.00499
35.25,28.75,descending,182.59666
35.25,29.0,descending,182.63666
35.25,29.25,descending,183.73833
35.25,29.5,descending,184.5411
35.25,29.75,descending,185.43777
35.25,30.0,descending,186.4625
35.25,30.25,descending,187.16428
35.25,30.5,descending,186.75429
35.25,30.75,descending,187.62856
35.25,31.0,descending,186.62143
35.25,31.25,descending,185.89143
35.25,31.5,descending,185.02875
35.25,31.75,descending,186.12875
35.25,32.0,descending,191.2
35.25,32.25,descending,199.795
35.25,32.5,descending,210.028
35.25,32.75,descending,223.7411
35.25,33.0,descending,231.91399
35.25,33.25,descending,232.40887
35.25,33.5,descending,242.17334
35.25,33.75,descending,237.845
35.25,34.0,descending,221.72667
35.25,34.25,descending,197.53667
35.25,34.5,descending,186.66333
35.25,34.75,descending,184.85999
35.25,35.0,descending,185.25334
35.25,35.25,descending,187.67
35.25,35.5,descending,193.315
35.25,35.75,descending,203.83499
35.25,36.0,descending,233.23499
35.25,36.25,descending,252.34332
35.25,36.5,descending,255.37334
35.25,36.75,descending,252.9
35.25,37.0,descending,251.03
35.25,37.25,descending,249.65001
35.25,37.5,descending,249.07999
35.25,37.75,descending,249.51
35.25,38.0,descending,250.23
35.5,-9.25,descending,191.07777
35.5,-9.0,descending,191.37222
35.5,-8.75,descending,191.92285
35.5,-8.5,descending,192.55856
35.5,-8.25,descending,193.26614
35.5,-8.0,descending,194.98665
35.5,-7.75,descending,198.23726
35.5,-7.5,descending,202.45091
35.5,-7.25,descending,206.08778
35.5,-7.0,descending,209.39453
35.5,-6.75,descending,208.06555
35.5,-6.5,descending,203.228
35.5,-6.25,descending,207.53598
35.5,-6.0,descending,228.98999
35.5,-5.75,descending,252.05
35.5,-5.5,descending,257.12665
35.5,-5.25,descending,249.15375
35.5,-5.0,descending,234.71143
35.5,-4.75,descending,221.37999
35.5,-4.5,descending,213.04875
35.5,-4.25,descending,210.20778
35.5,-4.0,descending,213.9825
35.5,-3.75,descending,212.46715
35.5,-3.5,descending,212.99875
35.5,-3.25,descending,217.02856
35.5,-3.0,descending,215.23143
35.5,-2.75,descending,212.03874
35.5,-2.5,descending,204.245
35.5,-2.25,descending,203.58374
35.5,-2.0,descending,203.48332
35.5,-1.75,descending,208.33142
35.5,-1.5,descending,220.50125
35.5,-1.25,descending,239.53
35.5,-1.0,descending,250.70714
35.5,-0.75,descending,255.0557
35.5,-0.5,descending,258.77142
35.5,-0.25,descending,261.21573
35.5,0.0,descending,252.63286
35.5,0.25,descending,263.7775
35.5,0.5,descending,263.88284
35.5,0.75,descending,264.12286
35.5,1.0,descending,263.4725
35.5,1.25,descending,262.56
35.5,1.5,descending,261.85626
35.5,1.75,descending,261.33875
35.5,2.0,descending,261.04855
35.5,2.25,descending,260.74
35.5,2.5,descending,260.48373
35.5,2.75,descending,260.55856
35.5,3.0,descending,261.065
35.5,3.25,descending,259.70123
35.5,3.5,descending,258.20248
35.5,3.75,descending,258.97284
35.5,4.0,descending,259.22125
35.5,4.25,descending,258.10873
35.5,4.5,descending,254.81
35.5,4.75,descending,252.56665
35.5,5.0,descending,255.66444
35.5,5.25,descending,257.76666
35.5,5.5,descending,257.127
35.5,5.75,descending,257.1309
35.5,6.0,descending,257.785
35.5,6.25,descending,258.0275
35.5,6.5,descending,257.9409
35.5,6.75,descending,257.11
35.5,7.0,descending,255.64
35.5,7.25,descending,255.54999
35.5,7.5,descending,256.51712
35.5,7.75,descending,256.98868
35.5,8.0,descending,257.83112
35.5,8.25,descending,258.7945
35.5,8.5,descending,259.11893
35.5,8.75,descending,258.74667
35.5,15.5,descending,194.46158
35.5,15.75,descending,195.94588
35.5,16.0,descending,196.68599
35.5,16.25,descending,196.22615
