latitude,longitude,pass_type,brightness_temp_37v
35.25,-8.5,ascending,212.04
35.25,-8.25,ascending,212.0775
35.25,-8.0,ascending,212.07166
35.25,-7.75,ascending,212.148
35.25,-7.5,ascending,212.33598
35.25,-7.25,ascending,212.61499
35.25,-7.0,ascending,212.905
35.25,-6.75,ascending,213.7125
35.25,-6.5,ascending,217.67749
35.25,-6.25,ascending,227.22667
35.25,-6.0,ascending,246.51999
35.25,-5.75,ascending,267.44333
35.25,-5.5,ascending,280.39664
35.25,-5.25,ascending,282.39
35.25,-5.0,ascending,271.53
35.25,-4.75,ascending,252.02
35.25,-4.5,ascending,233.69331
35.25,-4.25,ascending,227.90999
35.25,-4.0,ascending,229.22333
35.25,-3.75,ascending,228.32999
35.25,-3.5,ascending,229.77998
35.25,-3.25,ascending,230.44331
35.25,-3.0,ascending,231.69
35.25,-2.75,ascending,231.42668
35.25,-2.5,ascending,227.33667
35.25,-2.25,ascending,227.72499
35.25,-2.0,ascending,230.37999
35.25,-1.75,ascending,233.7
35.25,-1.5,ascending,244.21667
35.25,-1.25,ascending,253.71999
35.25,-1.0,ascending,266.65997
35.25,-0.75,ascending,276.68
35.25,-0.5,ascending,280.535
35.25,-0.25,ascending,283.015
35.25,0.0,ascending,285.735
35.25,0.25,ascending,289.645
35.25,0.5,ascending,291.38666
35.25,0.75,ascending,293.515
35.25,1.0,ascending,293.955
35.25,1.25,ascending,294.485
35.25,1.5,ascending,294.32333
35.25,1.75,ascending,294.29498
35.25,2.0,ascending,294.23666
35.25,2.25,ascending,294.35498
35.25,2.5,ascending,294.66
35.25,2.75,ascending,295.65665
35.25,3.0,ascending,296.26
35.25,3.25,ascending,295.52
35.25,3.5,ascending,293.065
35.25,3.75,ascending,291.53665
35.25,4.0,ascending,290.77
35.25,4.25,ascending,290.12668
35.25,4.5,ascending,289.505
35.25,4.75,ascending,287.695
35.25,5.0,ascending,286.56
35.25,5.25,ascending,286.72498
35.25,5.5,ascending,286.28
35.25,5.75,ascending,285.94
35.25,6.0,ascending,285.93997
35.25,6.25,ascending,284.28333
35.25,6.5,ascending,283.36
35.25,6.75,ascending,283.77664
35.25,7.0,ascending,284.26
35.25,7.25,ascending,286.70752
